t,dt,accepted,err_est,y_norm_ratio,step_ratio
1.4591486643992216e-02,4.5062361920021518e-04,1,7.2216638780476990e-08,7.3097713825774990e-01,9.9091312318923475e-01
1.5043527168766708e-02,4.5204052477449183e-04,1,7.2215256435108203e-08,7.2432136168330963e-01,9.9089468572121975e-01
1.5496991947694886e-02,4.5346477892817797e-04,1,7.2213840375245683e-08,7.1771219686702881e-01,9.9087536946180732e-01
1.5951888441561490e-02,4.5489649386660255e-04,1,7.2212391353798423e-08,7.1114888089816397e-01,9.9085522581681740e-01
1.6408224222943499e-02,4.5633578138201084e-04,1,7.2210909551287090e-08,7.0463070507882541e-01,9.9083430207876277e-01
1.6866006976995241e-02,4.5778275405174281e-04,1,7.2209395294222716e-08,6.9815701036629374e-01,9.9081264176274086e-01
1.7325244501931774e-02,4.5923752493653319e-04,1,7.2207849227354220e-08,6.9172718323079652e-01,9.9079028493587173e-01
1.7785944708838472e-02,4.6070020690669824e-04,1,7.2206271570239847e-08,6.8534065189179183e-01,9.9076726852170860e-01
1.8248115622379987e-02,4.6217091354151628e-04,1,7.2204663000838522e-08,6.7899688287361437e-01,9.9074362654445458e-01
1.8711765380534727e-02,4.6364975815474082e-04,1,7.2203023288956759e-08,6.7269537787388400e-01,9.9071939038503176e-01
1.9176902236270454e-02,4.6513685573572761e-04,1,7.2201353402613271e-08,6.6643567087557265e-01,9.9069458895630325e-01
1.9643534556660958e-02,4.6663232039050468e-04,1,7.2199653184565379e-08,6.6021732553829526e-01,9.9066924894775277e-01
2.0111670824415707e-02,4.6813626775474954e-04,1,7.2197923062038554e-08,6.5403993277809769e-01,9.9064339495307696e-01
2.0581319638162315e-02,4.6964881374660935e-04,1,7.2196163585857196e-08,6.4790310856495026e-01,9.9061704965462782e-01
2.1052489712459987e-02,4.7117007429767200e-04,1,7.2194375105930140e-08,6.4180649190582095e-01,9.9059023397397672e-01
2.1525189878246913e-02,4.7270016578692688e-04,1,7.2192557310124343e-08,6.3574974298766995e-01,9.9056296719566406e-01
2.1999429084739903e-02,4.7423920649298937e-04,1,7.2190711094106682e-08,6.2973254145314250e-01,9.9053526705925210e-01
2.2475216398706990e-02,4.7578731396708646e-04,1,7.2188836747932474e-08,6.2375458484795177e-01,9.9050714992209821e-01
2.2952561005058068e-02,4.7734460635107952e-04,1,7.2186934060873368e-08,6.1781558717691065e-01,9.9047863083445098e-01
2.3431472208547879e-02,4.7891120348980942e-04,1,7.2185003646747658e-08,6.1191527756152420e-01,9.9044972361032879e-01
2.3911959433672792e-02,4.8048722512491451e-04,1,7.2183045813327134e-08,6.0605339902580468e-01,9.9042044094882042e-01
2.4394032225242258e-02,4.8207279156946471e-04,1,7.2181060343780268e-08,6.0022970737017156e-01,9.9039079449930589e-01
2.4877700250126492e-02,4.8366802488423376e-04,1,7.2179048088349338e-08,5.9444397012008421e-01,9.9036079491060713e-01
2.5362973296636965e-02,4.8527304651047558e-04,1,7.2177008790835700e-08,5.8869596558491166e-01,9.9033045194484626e-01
2.5849861276379327e-02,4.8688797974236192e-04,1,7.2174942924736730e-08,5.8298548196204669e-01,9.9029977449023077e-01
2.6338374224485993e-02,4.8851294810666563e-04,1,7.2172850453608754e-08,5.7731231652959181e-01,9.9026877065040841e-01
2.6828522301001842e-02,4.9014807651584968e-04,1,7.2170731766886209e-08,5.7167627488911299e-01,9.9023744777461375e-01
2.7320315791320701e-02,4.9179349031885867e-04,1,7.2168586911502011e-08,5.6607717027821436e-01,9.9020581252565598e-01
2.7813765107404482e-02,4.9344931608378032e-04,1,7.2166416103859368e-08,5.6051482292818389e-01,9.9017387091004450e-01
2.8308880788630079e-02,4.9511568122559727e-04,1,7.2164219493274055e-08,5.5498905947597987e-01,9.9014162832779884e-01
2.8805673502799164e-02,4.9679271416908500e-04,1,7.2161997264046332e-08,5.4949971242053952e-01,9.9010908960867916e-01
2.9304154047079124e-02,4.9848054427996163e-04,1,7.2159749345769564e-08,5.4404661962253298e-01,9.9007625905028096e-01
2.9804333349543011e-02,5.0017930246388793e-04,1,7.2157476204933290e-08,5.3862962383707103e-01,9.9004314044039032e-01
3.0306222469485465e-02,5.0188911994245250e-04,1,7.2155177512032826e-08,5.3324857229628830e-01,9.9000973711314011e-01
3.0809832599590147e-02,5.0361013010468368e-04,1,7.2152853789500081e-08,5.2790331630563125e-01,9.8997605194208182e-01
3.1315175066139907e-02,5.0534246654976083e-04,1,7.2150504795839648e-08,5.2259371089253692e-01,9.8994208740673961e-01
3.1822261331014214e-02,5.0708626487430827e-04,1,7.2148130773376617e-08,5.1731961446493002e-01,9.8990784558314071e-01
3.2331102992577902e-02,5.0884166156368979e-04,1,7.2145731780363798e-08,5.1208088850836753e-01,9.8987332818999929e-01
3.2841711787013485e-02,5.1060879443557978e-04,1,7.2143307848794963e-08,5.0687739730326731e-01,9.8983853660257193e-01
3.3354099589732664e-02,5.1238780271917834e-04,1,7.2140858777258752e-08,5.0170900766435134e-01,9.8980347187226470e-01
3.3868278417360807e-02,5.1417882762814441e-04,1,7.2138385048320319e-08,4.9657558869572804e-01,9.8976813473507030e-01
3.4384260428119151e-02,5.1598201075834149e-04,1,7.2135886523137648e-08,4.9147701158182000e-01,9.8973252566180381e-01
3.4902057923693906e-02,5.1779749557475491e-04,1,7.2133362857589338e-08,4.8641314938145985e-01,9.8969664484598763e-01
3.5421683351624760e-02,5.1962542793085385e-04,1,7.2130814540745184e-08,4.8138387683415940e-01,9.8966049220976893e-01
3.5943149305721206e-02,5.2146595409644609e-04,1,7.2128241441144258e-08,4.7638907020137877e-01,9.8962406745811859e-01
3.6466468527979988e-02,5.2331922225878316e-04,1,7.2125643258330804e-08,4.7142860710748752e-01,9.8958737006330899e-01
3.6991653910939976e-02,5.2518538295999028e-04,1,7.2123020258941648e-08,4.6650236639029402e-01,9.8955039926953292e-01
3.7518718498690748e-02,5.2706458775077149e-04,1,7.2120372470886579e-08,4.6161022797689116e-01,9.8951315413197727e-01
3.8047675488475541e-02,5.2895698978479126e-04,1,7.2117699460351122e-08,4.5675207276521534e-01,9.8947563351668411e-01
3.8578538233448603e-02,5.3086274497306013e-04,1,7.2115001673608998e-08,4.5192778250579418e-01,9.8943783608859293e-01
3.9111320243307636e-02,5.3278200985903208e-04,1,7.2112278389949266e-08,4.4713723971296537e-01,9.8939976036377575e-01
3.9646035187814246e-02,5.3471494450660817e-04,1,7.2109530267075660e-08,4.4238032755902224e-01,9.8936140466180633e-01
4.0182696896951343e-02,5.3666170913709412e-04,1,7.2106756869035938e-08,4.3765692980723481e-01,9.8932276718123902e-01
4.0721319363798261e-02,5.3862246684691702e-04,1,7.2103958041392715e-08,4.3296693072819148e-01,9.8928384595416086e-01
4.1261916746747014e-02,5.4059738294875547e-04,1,7.2101133741393828e-08,4.2831021502957606e-01,9.8924463886702974e-01
4.1804503371470861e-02,5.4258662472384575e-04,1,7.2098283847859422e-08,4.2368666779489006e-01,9.8920514367287105e-01
4.2349093733118126e-02,5.4459036164726353e-04,1,7.2095408537462055e-08,4.1909617442646635e-01,9.8916535799364347e-01
4.2895702497785272e-02,5.4660876466714739e-04,1,7.2092507083456152e-08,4.1453862060027025e-01,9.8912527934087424e-01
4.3444344506300123e-02,5.4864200851484899e-04,1,7.2089580021912826e-08,4.1001389220671614e-01,9.8908490507590785e-01
4.3995034774851324e-02,5.5069026855119891e-04,1,7.2086626791881198e-08,4.0552187532285922e-01,9.8904423247787876e-01
4.4547788498424043e-02,5.5275372357271781e-04,1,7.2083647321700191e-08,4.0106245616576025e-01,9.8900325869338468e-01
4.5102621053035620e-02,5.5483255461157780e-04,1,7.2080641517722806e-08,3.9663552106020361e-01,9.8896198076509312e-01
4.5659547998060344e-02,5.5692694502472537e-04,1,7.2077609170069594e-08,3.9224095640955786e-01,9.8892039563451328e-01
4.6218585078888867e-02,5.5903708082852255e-04,1,7.2074550139884312e-08,3.8787864866761007e-01,9.8887850013961087e-01
4.6779748229443786e-02,5.6116315055491700e-04,1,7.2071464373978043e-08,3.8354848431495137e-01,9.8883629102160409e-01
4.7343053574509721e-02,5.6330534506593519e-04,1,7.2068351360819462e-08,3.7925034983986694e-01,9.8879376493232329e-01
4.7908517433296195e-02,5.6546385878647140e-04,1,7.2065211165890676e-08,3.7498413171271638e-01,9.8875091841325424e-01
4.8476156321543375e-02,5.6763888824717750e-04,1,7.2062043483130862e-08,3.7074971637426019e-01,9.8870774792758354e-01
4.9045986954636668e-02,5.6983063309329189e-04,1,7.2058848204268866e-08,3.6654699021874415e-01,9.8866424984321899e-01
4.9618026250247055e-02,5.7203929561038447e-04,1,7.2055625137951872e-08,3.6237583958288933e-01,9.8862042044495946e-01
5.0192291331231903e-02,5.7426508098485003e-04,1,7.2052373795365491e-08,3.5823615073504506e-01,9.8857625593193732e-01
5.0768799529374006e-02,5.7650819814210016e-04,1,7.2049094183698876e-08,3.5412780986038195e-01,9.8853175240345381e-01
5.1347568387853801e-02,5.7876885847979453e-04,1,7.2045786007535112e-08,3.5005070305717528e-01,9.8848690588628407e-01
5.1928615664571333e-02,5.8104727671753084e-04,1,7.2042449046159317e-08,3.4600471632864133e-01,9.8844171231996336e-01
5.2511959335319575e-02,5.8334367074824390e-04,1,7.2039083063729486e-08,3.4198973557749285e-01,9.8839616756167281e-01
5.3097617597048771e-02,5.8565826172919612e-04,1,7.2035687507056567e-08,3.3800564660136867e-01,9.8835026738625198e-01
5.3685608872045959e-02,5.8799127499718502e-04,1,7.2032262631721120e-08,3.3405233508354537e-01,9.8830400746977565e-01
5.4275951809975236e-02,5.9034293792927558e-04,1,7.2028807766749316e-08,3.3012968659949354e-01,9.8825738343343472e-01
5.4868665292486324e-02,5.9271348251108895e-04,1,7.2025322693652262e-08,3.2623758660724878e-01,9.8821039079418938e-01
5.5463768436655805e-02,5.9510314416948422e-04,1,7.2021807206428847e-08,3.2237592044699770e-01,9.8816302498920827e-01
5.6061280598448879e-02,5.9751216179307614e-04,1,7.2018261014105280e-08,3.1854457334156183e-01,9.8811528137671245e-01
5.6661221376472448e-02,5.9994077802357274e-04,1,7.2014683677303507e-08,3.1474343039598929e-01,9.8806715523137556e-01
5.7263610616203310e-02,6.0238923973086487e-04,1,7.2011074949882665e-08,3.1097237659517873e-01,9.8801864173601317e-01
5.7868468413746356e-02,6.0485779754304418e-04,1,7.2007434591149287e-08,3.0723129680550404e-01,9.8796973599187299e-01
5.8475815119638688e-02,6.0734670589232943e-04,1,7.2003762114572414e-08,3.0352007577697504e-01,9.8792043301865051e-01
5.9085671343409925e-02,6.0985622377123590e-04,1,7.2000057377905236e-08,2.9983859814162289e-01,9.8787072774040396e-01
5.9698057957244262e-02,6.1238661383433755e-04,1,7.1996319798095074e-08,2.9618674841822812e-01,9.8782061500410989e-01
6.0312996100956445e-02,6.1493814371218363e-04,1,7.1992549164701328e-08,2.9256441100990471e-01,9.8777008955441681e-01
6.0930507185988927e-02,6.1751108503248545e-04,1,7.1988745079793374e-08,2.8897147020840480e-01,9.8771914605369326e-01
6.1550612900013124e-02,6.2010571402419841e-04,1,7.1984907208959427e-08,2.8540781019553191e-01,9.8766777907070624e-01
6.2173335211425977e-02,6.2272231141285083e-04,1,7.1981035099233016e-08,2.8187331504590790e-01,9.8761598308328513e-01
6.2798696374266022e-02,6.2536116284004132e-04,1,7.1977128363640652e-08,2.7836786872805624e-01,9.8756375247057093e-01
6.3426718933022611e-02,6.2802255875658646e-04,1,7.1973186628194605e-08,2.7489135510684393e-01,9.8751108151563072e-01
6.4057425727489903e-02,6.3070679446729152e-04,1,7.1969209565651876e-08,2.7144365794634751e-01,9.8745796440504141e-01
6.4690839897567298e-02,6.3341417007738881e-04,1,7.1965196645379158e-08,2.6802466091363408e-01,9.8740439523037515e-01
6.5326984888741432e-02,6.3614499117413772e-04,1,7.1961147413454472e-08,2.6463424757948861e-01,9.8735036797513953e-01
6.5965884457438326e-02,6.3889956869688826e-04,1,7.1957061547645033e-08,2.6127230142059377e-01,9.8729587651770201e-01
6.6607562676078119e-02,6.4167821863979455e-04,1,7.1952938471852391e-08,2.5793870582391848e-01,9.8724091463752650e-01
6.7252043938975395e-02,6.4448126289727082e-04,1,7.1948777955800226e-08,2.5463334408729160e-01,9.8718547599876960e-01
6.7899352967308382e-02,6.4730902833299241e-04,1,7.1944579223922300e-08,2.5135609942544612e-01,9.8712955416898596e-01
6.8549514815816157e-02,6.5016184850777827e-04,1,7.1940342012467085e-08,2.4810685496784934e-01,9.8707314258526457e-01
6.9202554878070838e-02,6.5304006225468092e-04,1,7.1936065775925035e-08,2.4488549376450516e-01,9.8701623458262933e-01
6.9858498892697934e-02,6.5594401462709684e-04,1,7.1931750037533702e-08,2.4169189878755895e-01,9.8695882337555962e-01
7.0517372949499724e-02,6.5887405680179292e-04,1,7.1927394302302412e-08,2.3852595293406631e-01,9.8690090206012482e-01
7.1179203495745164e-02,6.6183054624543460e-04,1,7.1922997935619667e-08,2.3538753902859291e-01,9.8684246361090555e-01
7.1844017343004218e-02,6.6481384725905392e-04,1,7.1918560582627962e-08,2.3227653982391222e-01,9.8678350087043987e-01
7.2511841673242955e-02,6.6782433023873276e-04,1,7.1914081582565988e-08,2.2919283800587537e-01,9.8672400656400949e-01
7.3182704045979277e-02,6.7086237273632687e-04,1,7.1909560417043334e-08,2.2613631619393712e-01,9.8666397327886879e-01
7.3856632405127784e-02,6.7392835914850896e-04,1,7.1904996572588826e-08,2.2310685694386764e-01,9.8660339347054993e-01
7.4533655085955594e-02,6.7702268082780949e-04,1,7.1900389386577417e-08,2.2010434275060747e-01,9.8654225946083063e-01
7.5213800822637428e-02,6.8014573668183300e-04,1,7.1895738344326543e-08,2.1712865604913995e-01,9.8648056342605117e-01
7.5897098755484782e-02,6.8329793284735028e-04,1,7.1891042780642636e-08,2.1417967921754527e-01,9.8641829740369569e-01
7.6583578438789116e-02,6.8647968330433893e-04,1,7.1886302172979000e-08,2.1125729457807527e-01,9.8635545328041274e-01
7.7273269848358209e-02,6.8969140956909411e-04,1,7.1881515845113209e-08,2.0836138440028529e-01,9.8629202279820105e-01
7.7966203389688113e-02,6.9293354132989862e-04,1,7.1876683090840198e-08,2.0549183090217207e-01,9.8622799754199908e-01
7.8662409906388772e-02,6.9620651670066294e-04,1,7.1871803410682307e-08,2.0264851625106717e-01,9.8616336893480439e-01
7.9361920688101786e-02,6.9951078171300973e-04,1,7.1866876056491887e-08,1.9983132256737618e-01,9.8609812824782450e-01
8.0064767479379059e-02,7.0284679127727127e-04,1,7.1861900350104558e-08,1.9704013192511580e-01,9.8603226658163534e-01
8.0770982488505685e-02,7.0621500912662377e-04,1,7.1856875609176172e-08,1.9427482635352317e-01,9.8596577486740833e-01
8.1480598396508383e-02,7.0961590800270344e-04,1,7.1851801123280120e-08,1.9153528783873003e-01,9.8589864386336912e-01
8.2193648366433072e-02,7.1304996992469416e-04,1,7.1846676102920721e-08,1.8882139832519970e-01,9.8583086414961096e-01
8.2910166053067835e-02,7.1651768663476853e-04,1,7.1841500045820659e-08,1.8613303971631245e-01,9.8576242611943177e-01
8.3630185611899777e-02,7.2001955883194038e-04,1,7.1836271860786869e-08,1.8347009387865382e-01,9.8569331999457344e-01
8.4353741710223223e-02,7.2355609832345364e-04,1,7.1830991100479333e-08,1.8083244263910014e-01,9.8562353578290429e-01
8.5080869536303019e-02,7.2712782607980042e-04,1,7.1825656724234723e-08,1.7821996779004654e-01,9.8555306331692083e-01
8.5811604810728456e-02,7.3073527442543956e-04,1,7.1820268145950444e-08,1.7563255108745793e-01,9.8548189221065996e-01
8.6545983796451426e-02,7.3437898572296337e-04,1,7.1814824337521316e-08,1.7307007425462481e-01,9.8541001188579724e-01
8.7284043310538684e-02,7.3805951408726191e-04,1,7.1809324651506206e-08,1.7053241898073548e-01,9.8533741153796539e-01
8.8025820734856777e-02,7.4177742431809791e-04,1,7.1803768111903009e-08,1.6801946692416619e-01,9.8526408015796008e-01
8.8771354028109789e-02,7.4553329325300970e-04,1,7.1798153902567105e-08,1.6553109971201913e-01,9.8519000650519761e-01
8.9520681737571217e-02,7.4932770946142422e-04,1,7.1792481152094251e-08,1.6306719894172736e-01,9.8511517911390478e-01
9.0273843011251187e-02,7.5316127367996380e-04,1,7.1786748878960629e-08,1.6062764618216244e-01,9.8503958628469046e-01
9.1030877610703789e-02,7.5703459945259777e-04,1,7.1780956195443123e-08,1.5821232297367196e-01,9.8496321607208692e-01
9.1791825923772455e-02,7.6094831306866052e-04,1,7.1775102129742834e-08,1.5582111082937777e-01,9.8488605628594361e-01
9.2556728977901515e-02,7.6490305412906011e-04,1,7.1769185786380950e-08,1.5345389123570469e-01,9.8480809448043805e-01
9.3325628453457390e-02,7.6889947555587807e-04,1,7.1763206043880236e-08,1.5111054565393345e-01,9.8472931795406959e-01
9.4098566698143205e-02,7.7293824468581038e-04,1,7.1757162026457462e-08,1.4879095551947247e-01,9.8464971372829790e-01
9.4875586740837417e-02,7.7702004269421731e-04,1,7.1751052591326150e-08,1.4649500224401557e-01,9.8456926855909321e-01
9.5656732306696551e-02,7.8114556585913929e-04,1,7.1744876725816297e-08,1.4422256721500343e-01,9.8448796891222989e-01
9.6442047832111868e-02,7.8531552541531323e-04,1,7.1738633359183034e-08,1.4197353179671260e-01,9.8440580096637686e-01
9.7231578480203529e-02,7.8953064809165671e-04,1,7.1732321341292692e-08,1.3974777733092478e-01,9.8432275060273344e-01
9.8025370156946304e-02,7.9379167674276997e-04,1,7.1725939556066853e-08,1.3754518513699565e-01,9.8423880339281999e-01
9.8823469527524493e-02,7.9809937057818752e-04,1,7.1719486879408344e-08,1.3536563651251401e-01,9.8415394459420158e-01
9.9625924033078225e-02,8.0245450555373665e-04,1,7.1712962060704637e-08,1.3320901273409497e-01,9.8406815914303569e-01
1.0043278190829608e-01,8.0685787521785426e-04,1,7.1706363938269738e-08,1.3107519505713450e-01,9.8398143163766327e-01
1.0124409219906724e-01,8.1131029077117166e-04,1,7.1699691242485221e-08,1.2896406471671118e-01,9.8389374633771798e-01
1.0205990478093926e-01,8.1581258187202383e-04,1,7.1692942766734919e-08,1.2687550292765409e-01,9.8380508714854076e-01
1.0288027037775375e-01,8.2036559681449505e-04,1,7.1686117097736271e-08,1.2480939088547893e-01,9.8371543761798297e-01
1.0370524058149781e-01,8.2497020374405902e-04,1,7.1679213018159759e-08,1.2276560976558686e-01,9.8362478091278094e-01
1.0453486787185640e-01,8.2962729035859057e-04,1,7.1672229074444103e-08,1.2074404072462587e-01,9.8353309982477133e-01
1.0536920563712927e-01,8.3433776527288325e-04,1,7.1665163996802596e-08,1.1874456489986339e-01,9.8344037674436813e-01
1.0620830819491732e-01,8.3910255778804036e-04,1,7.1658016202225421e-08,1.1676706341056836e-01,9.8334659366546462e-01
1.0705223081451773e-01,8.4392261960041231e-04,1,7.1650784374348615e-08,1.1481141735676291e-01,9.8325173215216399e-01
1.0790102973879501e-01,8.4879892427727082e-04,1,7.1643466946481231e-08,1.1287750782073983e-01,9.8315577334949456e-01
1.0875476220755867e-01,8.5373246876366824e-04,1,7.1636062363499908e-08,1.1096521586656682e-01,9.8305869795415846e-01
1.0961348648145124e-01,8.5872427389256309e-04,1,7.1628569116524110e-08,1.0907442254003487e-01,9.8296048620492393e-01
1.1047726186622099e-01,8.6377538476976163e-04,1,7.1620985575154961e-08,1.0720500886932244e-01,9.8286111787549213e-01
1.1134614873806789e-01,8.6888687184689842e-04,1,7.1613310082820890e-08,1.0535685586489490e-01,9.8276057225385482e-01
1.1222020856970888e-01,8.7405983164098758e-04,1,7.1605540986268142e-08,1.0352984451951404e-01,9.8265882812862471e-01
1.1309950395706378e-01,8.7929538735489685e-04,1,7.1597676520357121e-08,1.0172385580860470e-01,9.8255586377733861e-01
1.1398409864705401e-01,8.8459468999023297e-04,1,7.1589714921020126e-08,9.9938770690008366e-02,9.8245165694510250e-01
1.1487405756608225e-01,8.8995891902823583e-04,1,7.1581654386132477e-08,9.8174470104105113e-02,9.8234618483175273e-01
1.1576944684937614e-01,8.9538928329388771e-04,1,7.1573493049094536e-08,9.6430834973968413e-02,9.8223942407544718e-01
1.1667033387133384e-01,9.0088702195770915e-04,1,7.1565228974583959e-08,9.4707746205349982e-02,9.8213135073357416e-01
1.1757678727692132e-01,9.0645340558748286e-04,1,7.1556860270512735e-08,9.3005084686486064e-02,9.8202194026270972e-01
1.1848887701367949e-01,9.1208973675816960e-04,1,7.1548384791659508e-08,9.1322731288622588e-02,9.8191116750729723e-01
1.1940667436562556e-01,9.1779735194606835e-04,1,7.1539800650682405e-08,8.9660566864931318e-02,9.8179900666310504e-01
1.2033025198691566e-01,9.2357762129010245e-04,1,7.1531105624643723e-08,8.8018472251847168e-02,9.8168543128265218e-01
1.2125968393782313e-01,9.2943195090746907e-04,1,7.1522297563250019e-08,8.6396328268177627e-02,9.8157041423045710e-01
1.2219504572133570e-01,9.3536178351257080e-04,1,7.1513374220710720e-08,8.4794015715214638e-02,9.8145392767167905e-01
1.2313641432112618e-01,9.4136859979048447e-04,1,7.1504333350360958e-08,8.3211415376544640e-02,9.8133594304596627e-01
1.2408386824052500e-01,9.4745391939881837e-04,1,7.1495172561056302e-08,8.1648408018280133e-02,9.8121643104865297e-01
1.2503748754316463e-01,9.5361930263961655e-04,1,7.1485889487601322e-08,8.0104874388663053e-02,9.8109536159882638e-01
1.2599735389459130e-01,9.5986635142668037e-04,1,7.1476481577696477e-08,7.8580695218312319e-02,9.8097270382129886e-01
1.2696355060583411e-01,9.6619671124281476e-04,1,7.1466946367716448e-08,7.7075751219588318e-02,9.8084842600917466e-01
1.2793616267775001e-01,9.7261207191588815e-04,1,7.1457281200428300e-08,7.5589923087063984e-02,9.8072249560966041e-01
1.2891527684745596e-01,9.7911416970595990e-04,1,7.1447483355178990e-08,7.4123091497102805e-02,9.8059487918420429e-01
1.2990098163632505e-01,9.8570478886908009e-04,1,7.1437550114390717e-08,7.2675137107511723e-02,9.8046554237895389e-01
1.3089336739929205e-01,9.9238576296700417e-04,1,7.1427478644314016e-08,7.1245940557718906e-02,9.8033444990026586e-01
1.3189252637606816e-01,9.9915897677609815e-04,1,7.1417265977956109e-08,6.9835382468665719e-02,9.8020156547852089e-01
1.3289855274441270e-01,1.0060263683445310e-03,1,7.1406909128165772e-08,6.8443343442346094e-02,9.8006685182909670e-01
1.3391154267500180e-01,1.0129899305890897e-03,1,7.1396405009210120e-08,6.7069704061763408e-02,9.7993027062244875e-01
1.3493159438832206e-01,1.0200517133202554e-03,1,7.1385750421703249e-08,6.5714344890791684e-02,9.7979178244586262e-01
1.3595880821373460e-01,1.0272138254125314e-03,1,7.1374942122306135e-08,6.4377146473875033e-02,9.7965134676243215e-01
1.3699328665045180e-01,1.0344784367172077e-03,1,7.1363976694806114e-08,6.3057989336026160e-02,9.7950892187518457e-01
1.3803513443112220e-01,1.0418477806704027e-03,1,7.1352850709866882e-08,6.1756753982338222e-02,9.7936446487765627e-01
1.3908445858733842e-01,1.0493241562162209e-03,1,7.1341560564772317e-08,6.0473320898026303e-02,9.7921793161798998e-01
1.4014136851792769e-01,1.0569099305892775e-03,1,7.1330102588623885e-08,5.9207570548029539e-02,9.7906927664628918e-01
1.4120597605960752e-01,1.0646075416798414e-03,1,7.1318472979554900e-08,5.7959383376846099e-02,9.7891845317025972e-01
