t,dt,accepted,err_est,y_norm_ratio,step_ratio
3.2751498237720764e-03,1.5708213620672416e-04,1,7.1707934092743472e-08,7.0452647666121149e-01,9.8423025099124195e-01
3.4330976201892988e-03,1.5794779641722232e-04,1,7.1703337186514546e-08,6.9337202004053045e-01,9.8416744155089442e-01
3.5919192412401844e-03,1.5882162105088549e-04,1,7.1698573395213634e-08,6.8234824588368348e-01,9.8410121285799412e-01
3.7516230580933560e-03,1.5970381685317147e-04,1,7.1693646089038058e-08,6.7145240739469791e-01,9.8403185095775436e-01
3.9122176499282544e-03,1.6059459183489843e-04,1,7.1688559036679229e-08,6.6068204498767935e-01,9.8395960415302008e-01
4.0737118049111887e-03,1.6149415498293405e-04,1,7.1683314915218578e-08,6.5003494785594174e-01,9.8388468823617536e-01
4.2361145219975598e-03,1.6240271708637145e-04,1,7.1677916931593214e-08,6.3950912095569268e-01,9.8380729076956996e-01
4.3994350123570869e-03,1.6332049035952691e-04,1,7.1672367862662627e-08,6.2910275661962589e-01,9.8372757479906547e-01
4.5636827011421950e-03,1.6424768878510853e-04,1,7.1666670048012127e-08,6.1881421004187609e-01,9.8364568193432589e-01
4.7288672296168493e-03,1.6518452847465439e-04,1,7.1660826194649759e-08,6.0864197805015152e-01,9.8356173496559451e-01
4.8949984570362953e-03,1.6613122741944618e-04,1,7.1654838136483646e-08,5.9858468071898641e-01,9.8347584015912826e-01
5.0620864632329393e-03,1.6708800619664435e-04,1,7.1648708360838783e-08,5.8864104536171979e-01,9.8338808914166853e-01
5.2301415507393480e-03,1.6805508750640833e-04,1,7.1642438279827976e-08,5.7880989263543881e-01,9.8329856063598198e-01
5.3991742477910781e-03,1.6903269705173039e-04,1,7.1636029876365996e-08,5.6909012439386364e-01,9.8320732184220438e-01
5.5691953109379393e-03,1.7002106314686110e-04,1,7.1629484515669193e-08,5.5948071312400127e-01,9.8311442975733010e-01
5.7402157281950094e-03,1.7102041725707039e-04,1,7.1622803730126207e-08,5.4998069270694694e-01,9.8301993224393991e-01
5.9122467221238359e-03,1.7203099392882612e-04,1,7.1615988514874463e-08,5.4058915036358168e-01,9.8292386902321771e-01
6.0852997534080249e-03,1.7305303128418873e-04,1,7.1609039881811748e-08,5.3130521960350152e-01,9.8282627249578336e-01
6.2593865244915479e-03,1.7408677108352312e-04,1,7.1601958608917389e-08,5.2212807407252326e-01,9.8272716850433550e-01
6.4345189834856646e-03,1.7513245899411714e-04,1,7.1594745399088826e-08,5.1305692217551047e-01,9.8262657698855538e-01
6.6107093282232266e-03,1.7619034473756185e-04,1,7.1587400809332966e-08,5.0409100238406057e-01,9.8252451257565776e-01
6.7879700105233781e-03,1.7726068230015127e-04,1,7.1579924829001917e-08,4.9522957914114851e-01,9.8242098509792353e-01
6.9663137410238369e-03,1.7834373050045906e-04,1,7.1572317921686354e-08,4.8647193927169802e-01,9.8231600001631880e-01
7.1457534937302862e-03,1.7943975270644913e-04,1,7.1564579947592991e-08,4.7781738887752750e-01,9.8220955887583705e-01
7.3263025111774136e-03,1.8054901744712709e-04,1,7.1556710810237085e-08,4.6926525061523605e-01,9.8210165962695117e-01
7.5079743096763832e-03,1.8167179849896964e-04,1,7.1548709941773494e-08,4.6081486133418587e-01,9.8199229695791201e-01
7.6907826850891930e-03,1.8280837541280985e-04,1,7.1540577315213365e-08,4.5246557001042437e-01,9.8188146254747943e-01
7.8747417182812862e-03,1.8395903319209326e-04,1,7.1532311853676463e-08,4.4421673597788569e-01,9.8176914536867721e-01
8.0598657816109854e-03,1.8512406332969880e-04,1,7.1523913149293793e-08,4.3606772736091054e-01,9.8165533183022435e-01
8.2461695450021955e-03,1.8630376339121073e-04,1,7.1515380137406774e-08,4.2801791974546671e-01,9.8154000603493086e-01
8.4336679827413264e-03,1.8749843773913089e-04,1,7.1506711703455374e-08,4.2006669501151045e-01,9.8142314990296509e-01
8.6223763804915386e-03,1.8870839775021181e-04,1,7.1497907143523145e-08,4.1221344032733204e-01,9.8130474332423989e-01
8.8123103421235433e-03,1.8993396163200494e-04,1,7.1488964587604425e-08,4.0445754730190442e-01,9.8118476433163160e-01
9.0034857977594855e-03,1.9117545563594201e-04,1,7.1479883100839393e-08,3.9679841121988574e-01,9.8106318912055923e-01
9.1959190111912305e-03,1.9243321343174533e-04,1,7.1470660869581999e-08,3.8923543042056885e-01,9.8093999223417783e-01
9.3896265882847541e-03,1.9370757709352324e-04,1,7.1461296246077466e-08,3.8176800574096148e-01,9.8081514657712732e-01
9.5846254854585877e-03,1.9499889717383272e-04,1,7.1451787609276283e-08,3.7439554004906339e-01,9.8068862350686226e-01
9.7809330183648222e-03,1.9630753290623528e-04,1,7.1442132930789935e-08,3.6711743785116530e-01,9.8056039290173080e-01
9.9785668711791578e-03,1.9763385281433628e-04,1,7.1432330172382752e-08,3.5993310494904251e-01,9.8043042317963824e-01
1.0177545106153974e-02,1.9897823497481602e-04,1,7.1422377223883560e-08,3.5284194815293357e-01,9.8029868134215414e-01
1.0377886173501162e-02,2.0034106734718806e-04,1,7.1412271853222662e-08,3.4584337504086754e-01,9.8016513300444474e-01
1.0579608921663208e-02,2.0172274816204647e-04,1,7.1402011503390205e-08,3.3893679375643310e-01,9.8002974241267937e-01
1.0782732608178958e-02,2.0312368651575073e-04,1,7.1391593775040217e-08,3.3212161283323255e-01,9.7989247243514654e-01
1.0987276910705869e-02,2.0454430252691031e-04,1,7.1381016006809087e-08,3.2539724105699336e-01,9.7975328459091982e-01
1.1193261938606338e-02,2.0598502790046856e-04,1,7.1370275431900156e-08,3.1876308734752873e-01,9.7961213903377042e-01
1.1400708244967880e-02,2.0744630636154271e-04,1,7.1359368997759068e-08,3.1221856066220754e-01,9.7946899454457192e-01
1.1609636839248942e-02,2.0892859428106182e-04,1,7.1348294040572646e-08,3.0576306991245300e-01,9.7932380850112632e-01
1.1820069199911454e-02,2.1043236066251139e-04,1,7.1337046972980229e-08,2.9939602391099429e-01,9.7917653690721462e-01
1.2032027288335788e-02,2.1195808842433379e-04,1,7.1325624688180930e-08,2.9311683130792826e-01,9.7902713429176080e-01
1.2245533562670691e-02,2.1350627433490315e-04,1,7.1314023830125048e-08,2.8692490055628794e-01,9.7887555373735780e-01
1.2460610992345118e-02,2.1507742967442748e-04,1,7.1302240628481449e-08,2.8081963988298614e-01,9.7872174683526958e-01
1.2677283073435092e-02,2.1667208108997350e-04,1,7.1290271474107967e-08,2.7480045725948699e-01,9.7856566361951303e-01
1.2895573844333012e-02,2.1829077089791985e-04,1,7.1278112523926731e-08,2.6886676038763269e-01,9.7840725255325434e-01
1.3115507902135254e-02,2.1993405780224164e-04,1,7.1265759812577364e-08,2.6301795668802874e-01,9.7824646047294361e-01
1.3337110419660906e-02,2.2160251752565194e-04,1,7.1253208949267213e-08,2.5725345329339633e-01,9.7808323253963292e-01
1.3560407163442841e-02,2.2329674378193518e-04,1,7.1240455833044890e-08,2.5157265703815451e-01,9.7791751215575373e-01
1.3785424511978599e-02,2.2501734853575821e-04,1,7.1227495830804314e-08,2.4597497446298053e-01,9.7774924095059734e-01
1.4012189475120181e-02,2.2676496314158148e-04,1,7.1214324409565433e-08,2.4045981181161560e-01,9.7757835867894360e-01
1.4240729713975052e-02,2.2854023885487111e-04,1,7.1200936517711933e-08,2.3502657503652116e-01,9.7740480318037093e-01
1.4471073562004092e-02,2.3034384802903945e-04,1,7.1187327428323474e-08,2.2967466979701609e-01,9.7722851027091961e-01
1.4703250046451347e-02,2.3217648444725589e-04,1,7.1173491651023454e-08,2.2440350147124172e-01,9.7704941371883558e-01
1.4937288911307659e-02,2.3403886485631213e-04,1,7.1159424062978010e-08,2.1921247515425288e-01,9.7686744510243717e-01
1.5173220640626777e-02,2.3593172931911740e-04,1,7.1145118834611127e-08,2.1410099567052884e-01,9.7668253378313774e-01
1.5411076483400975e-02,2.3785584277419823e-04,1,7.1130570259740951e-08,2.0906846757428543e-01,9.7649460676031719e-01
1.5650888479133540e-02,2.3981199573256515e-04,1,7.1115772334680498e-08,2.0411429515803817e-01,9.7630358861033428e-01
1.5892689484611797e-02,2.4180100547825740e-04,1,7.1100718791075786e-08,1.9923788245905194e-01,9.7610940137627011e-01
1.6136513201895381e-02,2.4382371728358339e-04,1,7.1085403148159506e-08,1.9443863326471350e-01,9.7591196445623341e-01
1.6382394207512464e-02,2.4588100561708258e-04,1,7.1069818739689245e-08,1.8971595111819436e-01,9.7571119449245669e-01
1.6630367982885159e-02,2.4797377537269657e-04,1,7.1053958586641508e-08,1.8506923932506369e-01,9.7550700525842593e-01
1.6880470946187037e-02,2.5010296330187846e-04,1,7.1037815361313320e-08,1.8049790095817023e-01,9.7529930752638916e-01
1.7132740485739466e-02,2.5226953955243117e-04,1,7.1021381670214399e-08,1.7600133886038893e-01,9.7508800892469472e-01
1.7387214994678844e-02,2.5447450893937640e-04,1,7.1004649729661011e-08,1.7157895565145623e-01,9.7487301382155556e-01
1.7643933907340998e-02,2.5671891266215290e-04,1,7.0987611373269412e-08,1.6723015373203620e-01,9.7465422316560701e-01
1.7902937737433209e-02,2.5900383009220970e-04,1,7.0970258286975334e-08,1.6295433528567996e-01,9.7443153432001461e-01
1.8164268117788686e-02,2.6133038035547655e-04,1,7.0952581669122758e-08,1.5875090228372468e-01,9.7420484091702075e-01
1.8427967842196486e-02,2.6369972440780175e-04,1,7.0934572539669402e-08,1.5461925648647862e-01,9.7397403266494920e-01
1.8694080909019539e-02,2.6611306682305409e-04,1,7.0916221449293637e-08,1.5055879944720341e-01,9.7373899518375773e-01
1.8962652567050986e-02,2.6857165803144731e-04,1,7.0897518634013124e-08,1.4656893251341144e-01,9.7349960979735972e-01
1.9233729363520323e-02,2.7107679646933615e-04,1,7.0878453828192986e-08,1.4264905682888249e-01,9.7325575333524195e-01
1.9507359194593298e-02,2.7362983107297569e-04,1,7.0859016606461738e-08,1.3879857333324569e-01,9.7300729790134044e-01
1.9783591358044497e-02,2.7623216345119963e-04,1,7.0839195826314425e-08,1.3501688276573712e-01,9.7275411067497786e-01
2.0062476608938225e-02,2.7888525089373015e-04,1,7.0818980069222630e-08,1.3130338566328720e-01,9.7249605363135894e-01
2.0344067217886664e-02,2.8159060894843976e-04,1,7.0798357397681857e-08,1.2765748236146279e-01,9.7223298330498564e-01
2.0628417032338180e-02,2.8434981445151527e-04,1,7.0777315410870461e-08,1.2407857299420086e-01,9.7196475051005449e-01
2.0915581540975364e-02,2.8716450863718274e-04,1,7.0755841109974768e-08,1.2056605749375453e-01,9.7169120005425513e-01
2.1205617941566324e-02,2.9003640059096158e-04,1,7.0733921019586599e-08,1.1711933558904156e-01,9.7141217042042283e-01
2.1498585212282210e-02,2.9296727071588476e-04,1,7.0711541090236121e-08,1.1373780680491176e-01,9.7112749344826199e-01
2.1794544186798059e-02,2.9595897451584972e-04,1,7.0688686559045521e-08,1.1042087046112473e-01,9.7083699398673673e-01
2.2093557633574411e-02,2.9901344677635343e-04,1,7.0665342187923644e-08,1.0716792566939810e-01,9.7054048950943683e-01
2.2395690339206242e-02,3.0213270563183051e-04,1,7.0641491929390422e-08,1.0397837133278633e-01,9.7023778974269570e-01
2.2701009196539102e-02,3.0531885733286118e-04,1,7.0617119064426515e-08,1.0085160614268378e-01,9.6992869622764888e-01
2.3009583297615502e-02,3.0857410107640001e-04,1,7.0592206153069859e-08,9.7787028576247714e-02,9.6961300187822164e-01
2.3321484031791944e-02,3.1190073417644093e-04,1,7.0566734901759138e-08,9.4784036894023413e-02,9.6929049050833194e-01
2.3636785189514210e-02,3.1530115772226524e-04,1,7.0540686222194578e-08,9.1842029136476502e-02,9.6896093631424107e-01
2.3955563071984813e-02,3.1877788247060263e-04,1,7.0514040150182454e-08,8.8960403120959750e-02,9.6862410333688642e-01
2.4277896607184404e-02,3.2233353519958962e-04,1,7.0486775643300459e-08,8.6138556438594971e-02,9.6827974488236179e-01
2.4603867472928614e-02,3.2597086574421034e-04,1,7.0458870908868113e-08,8.3375886449115075e-02,9.6792760287956192e-01
2.4933560226865676e-02,3.2969275393706103e-04,1,7.0430302821879337e-08,8.0671790278779923e-02,9.6756740725047063e-01
2.5267062444743024e-02,3.3350221787734833e-04,1,7.0401047337123091e-08,7.8025664814429838e-02,9.6719887515566738e-01
2.5604464866788780e-02,3.3740242204575814e-04,1,7.0371079151157209e-08,7.5436906699978684e-02,9.6682171025895058e-01
2.5945861553247126e-02,3.4139668645834611e-04,1,7.0340371641686607e-08,7.2904912331767449e-02,9.6643560189601529e-01
2.6291350049734822e-02,3.4548849648769619e-04,1,7.0308896902999912e-08,7.0429077853072009e-02,9.6604022418367796e-01
2.6641031562977181e-02,3.4968151324236036e-04,1,7.0276625574731407e-08,6.8008799149167368e-02,9.6563523508068927e-01
2.6995011147869258e-02,3.5397958489207583e-04,1,7.0243526782611146e-08,6.5643471841886292e-02,9.6522027536329413e-01
2.7353397906692618e-02,3.5838675882336214e-04,1,7.0209567999433506e-08,6.3332491284074838e-02,9.6479496752734450e-01
2.7716305201520200e-02,3.6290729482758074e-04,1,7.0174714958206630e-08,6.1075252553511275e-02,9.6435891459821432e-01
2.8083850880833695e-02,3.6754567931349558e-04,1,7.0138931573670790e-08,5.8871150446555137e-02,9.6391169885011918e-01
2.8456157521445594e-02,3.7230664061190075e-04,1,7.0102179746764683e-08,5.6719579471917164e-02,9.6345288042924815e-01
2.8833352687116471e-02,3.7719516567087809e-04,1,7.0064419263933768e-08,5.4619933843809199e-02,9.6298199585299216e-01
2.9215569205202883e-02,3.8221651808641063e-04,1,7.0025607638645820e-08,5.2571607474879670e-02,9.6249855639175785e-01
2.9602945462889597e-02,3.8737625768671505e-04,1,6.9985699976741083e-08,5.0573993968834406e-02,9.6200204631369168e-01
2.9995625724648520e-02,3.9268026175892271e-04,1,6.9944648722947334e-08,4.8626486612992653e-02,9.6149192098528191e-01
3.0393760472934066e-02,3.9813474828554612e-04,1,6.9902403571705012e-08,4.6728478370043014e-02,9.6096760479416365e-01
3.0797506773987703e-02,4.0374630105363565e-04,1,6.9858911141455559e-08,4.4879361869970963e-02,9.6042848890929233e-01
3.1207028671251514e-02,4.0952189726381130e-04,1,6.9814114870283905e-08,4.3078529401078480e-02,9.5987392882033296e-01
3.1622497608682132e-02,4.1546893743061805e-04,1,6.9767954662848014e-08,4.1325372901211840e-02,9.5930324167884096e-01
3.2044092886965546e-02,4.2159527828341712e-04,1,6.9720366668599166e-08,3.9619283948257970e-02,9.5871570337593148e-01
3.2472002155649451e-02,4.2790926868390273e-04,1,6.9671282938964404e-08,3.7959653750365842e-02,9.5811054535817519e-01
3.2906421944747667e-02,4.3441978909821295e-04,1,6.9620631164712012e-08,3.6345873135532412e-02,9.5748695113379756e-01
3.3347558239548228e-02,4.4113629480056033e-04,1,6.9568334227922165e-08,3.4777332541073132e-02,9.5684405245651272e-01
3.3795627103120757e-02,4.4806886357253068e-04,1,6.9514309875949268e-08,3.3253422002281117e-02,9.5618092511861763e-01
3.4250855351206720e-02,4.5522824808596503e-04,1,6.9458470228335528e-08,3.1773531140831014e-02,9.5549658434104678e-01
3.4713481285023100e-02,4.6262593381638211e-04,1,6.9400721320984294e-08,3.0337049152499705e-02,9.5478997968578505e-01
3.5183755488002968e-02,4.7027420297986671e-04,1,6.9340962555594830e-08,2.8943364794410210e-02,9.5405998945106185e-01
3.5661941693351046e-02,4.7818620534807846e-04,1,6.9279086082205225e-08,2.7591866371675721e-02,9.5330541447636030e-01
3.6148317730191483e-02,4.8637603684043831e-04,1,6.9214976181415618e-08,2.6281941723284137e-02,9.5252497128152658e-01
3.6643176556941617e-02,4.9485882675013454e-04,1,6.9148508489288709e-08,2.5012978207484802e-02,9.5171728447007731e-01
3.7146827391893268e-02,5.0365083495165406e-04,1,6.9079549170650390e-08,2.3784362686381341e-02,9.5088087828198675e-01
3.7659596952253079e-02,5.1276956035981004e-04,1,6.9007954046964771e-08,2.2595481509676104e-02,9.5001416719120346e-01
3.8181830814320028e-02,5.2223386206694733e-04,1,6.8933567511869214e-08,2.1445720497786126e-02,9.4911544543108706e-01
3.8713894909531095e-02,5.3206409521106912e-04,1,6.8856221422241026e-08,2.0334464923934970e-02,9.4818287527500533e-01
3.9256177172962606e-02,5.4228226343151277e-04,1,6.8775733763364625e-08,1.9261099495415053e-02,9.4721447392222757e-01
3.9809089363536554e-02,5.5291219057394998e-04,1,6.8691907241368786e-08,1.8225008333736702e-02,9.4620809876793477e-01
4.0373069077823717e-02,5.6397971428716483e-04,1,6.8604527589224298e-08,1.7225574953863447e-02,9.4516143084427662e-01
4.0948581982972299e-02,5.7551290514858090e-04,1,6.8513361727380490e-08,1.6262182242204846e-02,9.4407195613273132e-01
4.1536124298095466e-02,5.8754231512316783e-04,1,6.8418155646819734e-08,1.5334212433415829e-02,9.4293694444152265e-01
4.2136225558244048e-02,6.0010126014857891e-04,1,6.8318631996913987e-08,1.4441047085896816e-02,9.4175342545974805e-01
4.2749451700718942e-02,6.1322614247489562e-04,1,6.8214487328260139e-08,1.3582067055869347e-02,9.4051816153509038e-01
4.3376408520199479e-02,6.2695681948053640e-04,1,6.8105388977521541e-08,1.2756652469878477e-02,9.3922761663629273e-01
4.4017745547077956e-02,6.4133702687847445e-04,1,6.7990971433720988e-08,1.1964182695722263e-02,9.3787792087090049e-01
4.4674160413209762e-02,6.5641486613180811e-04,1,6.7870832189963840e-08,1.1204036311566790e-02,9.3646482977669188e-01
4.5346403780870230e-02,6.7224336766047010e-04,1,6.7744526931805331e-08,1.0475591073138392e-02,9.3498367747377187e-01
4.6035284924940564e-02,6.8888114407033608e-04,1,6.7611563995988548e-08,9.7782238788035360e-03,9.3342932255889111e-01
4.6741678075522201e-02,7.0639315058163823e-04,1,6.7471397838912992e-08,9.1113107324580847e-03,9.3179608540246939e-01
4.7466529649656121e-02,7.2485157413392128e-04,1,6.7323421510151432e-08,8.4742267038593645e-03,9.3007767517694506e-01
4.8210866526665945e-02,7.4433687700982735e-04,1,6.7166957738612874e-08,7.8663458863528837e-03,9.2826710462800843e-01
4.8975805554350056e-02,7.6493902768410855e-04,1,6.7001248473013736e-08,7.2870413516543499e-03,9.2635659007779536e-01
4.9762564513613043e-02,7.8675895926298386e-04,1,6.6825442484776351e-08,6.7356851014526509e-03,9.2433743359003628e-01
5.0572474820034664e-02,8.0991030642161817e-04,1,6.6638580649694841e-08,6.2116480155153617e-03,9.2219988344997406e-01
5.1406996305075156e-02,8.3452148504048918e-04,1,6.6439578336374805e-08,5.7142997960027333e-03,9.1993296814784753e-01
5.2267734501545093e-02,8.6073819646993830e-04,1,6.6227204265271754e-08,5.2430089075961453e-03,9.1752429777375955e-01
5.3156460962932500e-02,8.8872646138740967e-04,1,6.6000054971266124e-08,4.7971425130423845e-03,9.1495982509055374e-01
5.4075137282007663e-02,9.1867631907516581e-04,1,6.5756523773302436e-08,4.3760664036636230e-03,9.1222355637049612e-01
5.5025943651340677e-02,9.5080636933301144e-04,1,6.5494762844894681e-08,3.9791449243253719e-03,9.0929719919104746e-01
5.6011313041664984e-02,9.8536939032430699e-04,1,6.5212636533750194e-08,3.6057408923106243e-03,9.0615973051595877e-01
5.7033972384299990e-02,1.0226593426350028e-03,1,6.4907663520146664e-08,3.2552155094777088e-03,9.0278686314359857e-01
5.8096992560782844e-02,1.0630201764828568e-03,1,6.4576944608522278e-08,2.9269282670230387e-03,8.9915038144207449e-01
5.9203849569599683e-02,1.1068570088168370e-03,1,6.4217071874855099e-08,2.6202368421041492e-03,8.9521730738183636e-01
6.0358500019736146e-02,1.1546504501364621e-03,1,6.3824013388442358e-08,2.3344969855178827e-03,8.9094884401487662e-01
6.1565475188186336e-02,1.2069751684501908e-03,1,6.3392965636487062e-08,2.0690623995641127e-03,8.8629902390090853e-01
6.2829999416791751e-02,1.2645242286054182e-03,1,6.2918162817596911e-08,1.8232846051795383e-03,8.8121296175680730e-01
6.4158140833960736e-02,1.3281414171689902e-03,1,6.2392627875158642e-08,1.5965127974204806e-03,8.7562456946389478e-01
6.5557005617467023e-02,1.3988647835062916e-03,1,6.1807843996277657e-08,1.3880936883803950e-03,8.6945353060944264e-01
6.7034991825730306e-02,1.4779862082632759e-03,1,6.1153316209743172e-08,1.1973713367246998e-03,8.6260123992190552e-01
6.8602126139518452e-02,1.5671343137881513e-03,1,6.0415979254357277e-08,1.0236869632070553e-03,8.5494527203837856e-01
7.0270518232909585e-02,1.6683920933911302e-03,1,5.9579387702458936e-08,8.6637875182931734e-04,8.4633172343534069e-01
7.2054985642118416e-02,1.7844674092088275e-03,1,5.8622593698802507e-08,7.2478163673461845e-04,8.3656441851127661e-01
7.3973931788839098e-02,1.9189461467206844e-03,1,5.7518571014846627e-08,5.9822707534969448e-04,8.2538939320387006e-01
7.6050610290524373e-02,2.0766785016852682e-03,1,5.6231972735157247e-08,4.8604280831986233e-04,8.1247210022338978e-01
7.8314997378911747e-02,2.2643870883873717e-03,1,5.4715901592131143e-08,3.8755260507797573e-04,7.9736310967681123e-01
8.0806656685182082e-02,2.4916593062703340e-03,1,5.2907211689668575e-08,3.0207598672017362e-04,7.7944511986803910e-01
8.3579292810580255e-02,2.7726361253981669e-03,1,5.0719638609109622e-08,2.2892789474038768e-04,7.5784870299026363e-01
8.6708324802127784e-02,3.1290319915475316e-03,1,4.8033800984959704e-08,1.6741820578294514e-04,7.3131413702468762e-01
9.0304191039940598e-02,3.5958662378128203e-03,1,4.4683015810271147e-08,1.1685079531799821e-04,6.9795751765189318e-01
9.4537356186256361e-02,4.2331651463157639e-03,1,4.0434662562571731e-08,7.6521282224551652e-05,6.5486316987664772e-01
9.9689521388899055e-02,5.1521652026426971e-03,1,3.4971310424278342e-08,4.5710902567593026e-05,5.9736195263239844e-01
1.0627107344708750e-01,6.5815520581884420e-03,1,2.7895874690531100e-08,2.3668873733208469e-05,5.1779493301864132e-01
1.1533655410709100e-01,9.0654806600034988e-03,1,1.8881902897862777e-08,9.5599388342451049e-06,4.0390341095242277e-01
1.2955825122659945e-01,1.4221697119508450e-02,1,8.5419572780417339e-09,2.3056221231094700e-06,2.4117540531225920e-01
1.5862132000288975e-01,2.9063068776290318e-02,1,1.0431974963030363e-09,1.2603862557564560e-07,5.4665777324197425e-02
2.7833077871193057e-01,1.1970945870904084e-01,1,2.7149004113760324e-14,7.9476342236057703e-13,6.3057131790411151e-06
5.0000000000000000e-01,2.2166922128806943e-01,1,1.1676027925543893e-23,1.8532755609222103e-22,2.3318581464376905e-10
