t,dt,accepted,err_est,y_norm_ratio,step_ratio
3.9812598882823666e-02,1.2629100299315237e-03,1,5.1380887443366461e-08,1.8218613160576401e-02,8.8135523767622903e-01
4.1111136698685845e-02,1.2985378158621760e-03,1,5.1163420021550471e-08,1.5999962545334166e-02,8.7822066390633879e-01
4.2447440480900912e-02,1.3363037822150703e-03,1,5.0933132648266051e-08,1.3998529495287250e-02,8.7491014154713964e-01
4.3823849879243086e-02,1.3764093983421757e-03,1,5.0688866175981757e-08,1.2198433248521896e-02,8.7140818988370350e-01
4.5242932310778916e-02,1.4190824315358276e-03,1,5.0429319857568098e-08,1.0584549378340823e-02,8.6769744627846945e-01
4.6707513698533543e-02,1.4645813877546274e-03,1,5.0153029619093177e-08,9.1424931329629911e-03,8.6375837139286127e-01
4.8220714579982893e-02,1.5132008814493516e-03,1,4.9858342323436783e-08,7.8586027429859238e-03,8.5956889753102039e-01
4.9785992748468670e-02,1.5652781684857796e-03,1,4.9543385232625657e-08,6.7199226949242767e-03,8.5510400699692346e-01
5.1407193893680966e-02,1.6212011452122932e-03,1,4.9206029659612035e-08,5.7141869691617600e-03,8.5033522386765348e-01
5.3088612103309882e-02,1.6814182096289169e-03,1,4.8843847488109391e-08,4.8298022406136516e-03,8.4522999801705079e-01
5.4835062610415285e-02,1.7464505071054059e-03,1,4.8454059123479544e-08,4.0558310400420437e-03,8.3975095417710699e-01
5.6651969865407513e-02,1.8169072549922315e-03,1,4.8033471014273364e-08,3.3819748740162607e-03,8.3385497093616656e-01
5.8545474944198025e-02,1.8935050787905157e-03,1,4.7578400550108637e-08,2.7985573013662788e-03,8.2749204403250198e-01
6.0522567569354938e-02,1.9770926251569091e-03,1,4.7084585884786884e-08,2.2965069638100229e-03,8.2060387424936743e-01
6.2591249754944997e-02,2.0686821855900529e-03,1,4.6547077926576403e-08,1.8673405684442128e-03,8.1312210146587094e-01
6.4760740488417831e-02,2.1694907334728298e-03,1,4.5960112002994015e-08,1.5031458197163404e-03,8.0496608123749835e-01
6.7041734227589245e-02,2.2809937391714071e-03,1,4.5316957728551730e-08,1.1965642986864417e-03,7.9604006676627426e-01
6.9446730753473476e-02,2.4049965258842380e-03,1,4.4609748990784013e-08,9.4077428775654051e-04,7.8622961489766907e-01
7.1990460723743308e-02,2.5437299702698360e-03,1,4.3829304723497942e-08,7.2947353994677014e-04,7.7539697825537068e-01
7.4690441052577328e-02,2.6999803288340215e-03,1,4.2964973197752139e-08,5.5686199370900665e-04,7.6337517841927616e-01
7.7567708289227280e-02,2.8772672366499572e-03,1,4.2004589429614445e-08,4.1762443823078631e-04,7.4996039045361718e-01
8.0647797965291854e-02,3.0800896760645735e-03,1,4.0934789182238587e-08,3.0691314268723916e-04,7.3490225808489151e-01
8.3962063944851603e-02,3.3142659795597535e-03,1,3.9742373582546594e-08,2.2033048182499830e-04,7.1789197391760695e-01
8.7549458197612492e-02,3.5873942527608837e-03,1,3.8418872180535465e-08,1.5391163510149341e-04,6.9854898798678555e-01
9.1458881480863979e-02,3.9094232832514860e-03,1,3.6975698344479303e-08,1.0410755041308991e-04,6.7641117804016992e-01
9.5751990603678588e-02,4.2931091228146073e-03,1,3.5498410690395104e-08,6.7768671881870052e-05,6.5094867387590727e-01
1.0050504358265398e-01,4.7530529789753945e-03,1,3.4357699261317819e-08,4.2130775081636078e-05,6.2168512251613417e-01
1.0580180424820497e-01,5.2967606655509808e-03,1,3.4957017606541191e-08,2.4805903302435083e-05,5.8878345471615723e-01
1.1168408819242626e-01,5.8822839442212805e-03,1,4.0045213532365896e-08,1.3774580162131353e-05,5.5529443915792276e-01
1.1804147111881944e-01,6.3573829263931809e-03,1,4.3864335341921802e-08,7.2939725919628522e-06,5.2952413112489738e-01
1.2478828251837232e-01,6.7468113995528753e-03,1,4.3153680553699020e-08,3.7147705941386223e-06,5.0929319342821322e-01
1.3197180592204985e-01,7.1835234036775357e-03,1,4.5329019512625072e-08,1.8110274630082786e-06,4.8752067378422270e-01
1.3954544762393203e-01,7.5736417018821963e-03,1,4.2533732261141895e-08,8.4911005420787522e-07,4.6885542685113540e-01
1.4763269199399356e-01,8.0872443700615269e-03,1,4.7208361624508162e-08,3.7815867797614561e-07,4.4535885083698057e-01
1.5609013909395439e-01,8.4574470999608364e-03,1,3.9011648499613059e-08,1.6228594060671400e-07,4.2914773627633390e-01
1.6527860353479781e-01,9.1884644408434142e-03,1,5.6221258955876622e-08,6.4722227337968520e-08,3.9881598551298575e-01
1.7455769242460770e-01,9.2790888898098747e-03,1,2.6033034237884508e-08,2.5578481228061964e-08,3.9520397056942225e-01
1.7455769242460770e-01,1.0930571932876408e-02,0,1.5186618408792580e-07,2.5578481228061964e-08,3.3449695417564379e-01
1.8360653806651595e-01,9.0488456419082625e-03,1,7.0376825076124981e-09,1.0345045816623447e-08,4.0444331797440625e-01
1.8360653806651595e-01,1.3846810708926485e-02,0,6.4190483495991774e-06,1.0345045816623447e-08,2.4290188793509002e-01
1.8902777184104008e-01,5.4212337745241342e-03,1,9.7397861721525958e-12,6.0156424874814768e-09,5.8149984003115240e-01
1.8902777184104008e-01,2.7106168872620670e-02,0,2.5256604716205625e+03,6.0156424874814768e-09,1.4488752773564938e+05
1.9444900561556422e-01,5.4212337745241342e-03,1,5.6620997496916031e-12,3.4980925042574579e-09,5.8149940119230348e-01
1.9444900561556422e-01,2.7106168872620670e-02,0,1.4686696751659379e+03,3.4980925042574579e-09,1.4488750670788719e+05
1.9987023939008836e-01,5.4212337745241342e-03,1,3.2924975308113939e-12,2.0341385961733650e-09,5.8149937250020012e-01
1.9987023939008836e-01,2.7106168872620670e-02,0,8.5403047328892069e+02,2.0341385961733650e-09,1.4488750464569399e+05
2.0529147316461249e-01,5.4212337745241342e-03,1,1.9145849990413310e-12,1.1828503110775990e-09,5.8149936946419711e-01
2.0529147316461249e-01,2.7106168872620670e-02,0,4.9661818032583847e+02,1.1828503110775990e-09,1.4488750441247065e+05
2.1071270693913663e-01,5.4212337745241342e-03,1,1.1133299550287569e-12,6.8782670965367718e-10,5.8149936911886513e-01
2.1071270693913663e-01,2.7106168872620670e-02,0,2.8878315845976113e+02,6.8782670965367718e-10,1.4488750438581558e+05
2.1613394071366077e-01,5.4212337745241342e-03,1,6.4740066550109984e-13,3.9997079769956544e-10,5.8149936907938904e-01
2.1613394071366077e-01,2.7106168872620670e-02,0,1.6792722443893334e+02,3.9997079769956544e-10,1.4488750438276917e+05
2.2155517448818490e-01,5.4212337745241342e-03,1,3.7646307846600920e-13,2.3258276651067158e-10,5.8149936907487443e-01
2.2155517448818490e-01,2.7106168872620670e-02,0,9.7649575061330722e+01,2.3258276651067158e-10,1.4488750438241218e+05
2.2697640826270904e-01,5.4212337745241342e-03,1,2.1891304260367968e-13,1.3524673198352437e-10,5.8149936907435862e-01
2.2697640826270904e-01,2.7106168872620670e-02,0,5.6783166288514849e+01,1.3524673198352437e-10,1.4488750438238855e+05
2.3239764203723318e-01,5.4212337745241342e-03,1,1.2729779615591947e-13,7.8645889317780334e-11,5.8149936907429967e-01
2.3239764203723318e-01,2.7106168872620670e-02,0,3.3019375370810998e+01,7.8645889317780334e-11,1.4488750438238084e+05
2.3781887581175731e-01,5.4212337745241342e-03,1,7.4023588149198242e-14,4.5732535018575927e-11,5.8149936907429278e-01
2.3781887581175731e-01,2.7106168872620670e-02,0,1.9200745945353731e+01,4.5732535018575927e-11,1.4488750438237999e+05
2.4324010958628145e-01,5.4212337745241342e-03,1,4.3044669805373611e-14,2.6593440259469870e-11,5.8149936907429212e-01
2.4324010958628145e-01,2.7106168872620670e-02,0,1.1165221652979442e+01,2.6593440259469870e-11,1.4488750438236096e+05
2.4866134336080559e-01,5.4212337745241342e-03,1,2.5030448333835146e-14,1.5464068732396613e-11,5.8149936907429234e-01
2.4866134336080559e-01,2.7106168872620670e-02,0,6.4925693467816403e+00,1.5464068732396613e-11,1.4488750438236550e+05
2.5408257713532972e-01,5.4212337745241342e-03,1,1.4555189913767959e-14,8.9923462112101116e-12,5.8149936907429167e-01
2.5408257713532972e-01,2.7106168872620670e-02,0,3.7754249788246357e+00,8.9923462112101116e-12,1.4488750438237676e+05
2.5950381090985386e-01,5.4212337745241342e-03,1,8.4638337516131450e-15,5.2290436483162809e-12,5.8149936907429201e-01
2.5950381090985386e-01,2.7106168872620670e-02,0,2.1954072431738298e+00,5.2290436483162809e-12,1.4488750438238319e+05
2.6492504468437800e-01,5.4212337745241342e-03,1,4.9217139865138171e-15,3.0406855823578506e-12,5.8149936907429189e-01
2.6492504468437800e-01,2.7106168872620670e-02,0,1.2766279267667349e+00,3.0406855823578506e-12,1.4488750438237796e+05
2.7034627845890213e-01,5.4212337745241342e-03,1,2.8619735779203942e-15,1.7681567476943842e-12,5.8149936907429134e-01
2.7034627845890213e-01,2.7106168872620670e-02,0,7.4235833395748863e-01,1.7681567476943842e-12,1.4488750438238744e+05
2.7576751223342627e-01,5.4212337745241342e-03,1,1.6642358298680740e-15,1.0281820332087362e-12,5.8149936907429167e-01
2.7576751223342627e-01,2.7106168872620670e-02,0,4.3168090282330857e-01,1.0281820332087362e-12,1.4488750438239015e+05
2.8118874600795041e-01,5.4212337745241342e-03,1,9.6775208505934819e-16,5.9788720360440285e-13,5.8149936907429201e-01
2.8118874600795041e-01,2.7106168872620670e-02,0,2.5102217263318283e-01,5.9788720360440285e-13,1.4488750438238194e+05
2.8660997978247454e-01,5.4212337745241342e-03,1,5.6274722688225617e-16,3.4767103167355284e-13,5.8149936907429167e-01
2.8660997978247454e-01,2.7106168872620670e-02,0,1.4596923500985454e-01,3.4767103167355284e-13,1.4488750438237644e+05
2.9203121355699868e-01,5.4212337745241342e-03,1,3.2723715738037559e-16,2.0217048556357911e-13,5.8149936907429189e-01
2.9203121355699868e-01,2.7106168872620670e-02,0,8.4881018062489350e-02,2.0217048556357911e-13,1.4488750438237088e+05
2.9745244733152282e-01,5.4212337745241342e-03,1,1.9028820055431393e-16,1.1756200980066445e-13,5.8149936907429167e-01
2.9745244733152282e-01,2.7106168872620670e-02,0,4.9358258449717300e-02,1.1756200980066445e-13,1.4488750438237461e+05
3.0287368110604695e-01,5.4212337745241342e-03,1,1.1065246856468338e-16,6.8362234526192135e-14,5.8149936907429223e-01
3.0287368110604695e-01,2.7106168872620670e-02,0,2.8701796147118024e-02,6.8362234526192135e-14,1.4488750438237781e+05
3.0829491488057109e-01,5.4212337745241342e-03,1,6.4344340656868769e-17,3.9752596245489513e-14,5.8149936907429201e-01
3.0829491488057109e-01,2.7106168872620670e-02,0,1.6690076350848116e-02,3.9752596245489513e-14,1.4488750438238186e+05
3.1371614865509523e-01,5.4212337745241342e-03,1,3.7416193495460884e-17,2.3116109635817213e-14,5.8149936907429178e-01
3.1371614865509523e-01,2.7106168872620670e-02,0,9.7052688678198884e-03,2.3116109635817213e-14,1.4488750438237598e+05
3.1913738242961937e-01,5.4212337745241342e-03,1,2.1757492910768372e-17,1.3442003168679866e-14,5.8149936907429178e-01
3.1913738242961937e-01,2.7106168872620670e-02,0,5.6436077233336492e-03,1.3442003168679866e-14,1.4488750438238180e+05
3.2455861620414350e-01,5.4212337745241342e-03,1,1.2651968400258482e-17,7.8165163616819754e-15,5.8149936907429201e-01
3.2455861620414350e-01,2.7106168872620670e-02,0,3.2817543304213808e-03,7.8165163616819754e-15,1.4488750438237062e+05
3.2997984997866764e-01,5.4212337745241342e-03,1,7.3571116422961742e-18,4.5452993326769482e-15,5.8149936907429189e-01
3.2997984997866764e-01,2.7106168872620670e-02,0,1.9083380725968269e-03,4.5452993326769482e-15,1.4488750438236617e+05
3.3540108375319178e-01,5.4212337745241342e-03,1,4.2781557782024558e-18,2.6430886942054455e-15,5.8149936907429189e-01
3.3540108375319178e-01,2.7106168872620670e-02,0,1.1096973851955057e-03,2.6430886942054455e-15,1.4488750438237790e+05
3.4082231752771591e-01,5.4212337745241342e-03,1,2.4877448858279384e-18,1.5369544080878604e-15,5.8149936907429189e-01
3.4082231752771591e-01,2.7106168872620670e-02,0,6.4528832935456136e-04,1.5369544080878604e-15,1.4488750438237647e+05
3.4624355130224005e-01,5.4212337745241342e-03,1,1.4466220815266232e-18,8.9373801859904236e-16,5.8149936907429178e-01
3.4624355130224005e-01,2.7106168872620670e-02,0,3.7523475639069141e-04,8.9373801859904236e-16,1.4488750438235895e+05
3.5166478507676419e-01,5.4212337745241342e-03,1,8.4120982769641967e-19,5.1970809393305120e-16,5.8149936907429212e-01
3.5166478507676419e-01,2.7106168872620670e-02,0,2.1819877409592908e-04,5.1970809393305120e-16,1.4488750438238811e+05
3.5708601885128832e-01,5.4212337745241342e-03,1,4.8916298406456167e-19,3.0220992872487202e-16,5.8149936907429178e-01
3.5708601885128832e-01,2.7106168872620670e-02,0,1.2688244946956672e-04,3.0220992872487202e-16,1.4488750438236614e+05
3.6292894420865224e-01,5.8429253573639220e-03,1,4.6364894987920233e-19,1.6847740432038514e-16,5.5748467640110122e-01
3.6292894420865224e-01,2.9214626786819610e-02,0,1.6830081891059507e-03,1.6847740432038514e-16,4.0089008894825969e+06
3.6877186956601615e-01,5.8429253573639220e-03,1,2.5848114515666448e-19,9.3923575803865092e-17,5.5748470355855717e-01
3.6877186956601615e-01,2.9214626786819610e-02,0,9.3825133280944794e-04,9.3923575803865092e-17,4.0089009166684817e+06
3.7461479492338007e-01,5.8429253573639220e-03,1,1.4409930257778671e-19,5.2360956932572439e-17,5.5748470481910373e-01
3.7461479492338007e-01,2.9214626786819610e-02,0,5.2306076785446610e-04,5.2360956932572439e-17,4.0089009189835759e+06
3.8045772028074398e-01,5.8429253573639220e-03,1,8.0333157564931615e-20,2.9190432625612499e-17,5.5748470493391356e-01
3.8045772028074398e-01,2.9214626786819610e-02,0,2.9159837785855701e-04,2.9190432625612499e-17,4.0089009192056796e+06
3.8630064563810790e-01,5.8429253573639220e-03,1,4.4784506661549344e-20,1.6273219719505578e-17,5.5748470494496893e-01
3.8630064563810790e-01,2.9214626786819610e-02,0,1.6256163564445290e-04,1.6273219719505578e-17,4.0089009192263572e+06
3.9229357612124188e-01,5.9929304831339795e-03,1,3.0460553428249055e-20,8.9369777862394680e-18,5.4918313279623043e-01
3.9229357612124188e-01,2.9964652415669896e-02,0,2.7494267127596789e-04,8.9369777862394680e-18,1.2989632410199033e+07
3.9828650660437587e-01,5.9929304831339795e-03,1,1.6728522789560463e-20,4.9080375550551601e-18,5.4918314361396448e-01
3.9828650660437587e-01,2.9964652415669896e-02,0,1.5099388124896904e-04,4.9080375550551601e-18,1.2989632444763303e+07
4.0452471507452425e-01,6.2382084701483745e-03,1,1.3050898065466762e-20,2.6300898487125127e-18,5.3587402688139252e-01
4.0452471507452425e-01,3.1191042350741872e-02,0,5.0773042702105162e-04,2.6300898487125127e-18,8.8325468799883544e+07
4.1076292354467264e-01,6.2382084701483745e-03,1,6.9937037039350130e-21,1.4093968875625038e-18,5.3587404561575525e-01
4.1076292354467264e-01,3.1191042350741872e-02,0,2.7207956021195549e-04,1.4093968875625038e-18,8.8325469194445133e+07
4.1700113201482103e-01,6.2382084701483745e-03,1,3.7477445226425515e-21,7.5525921311257691e-19,5.3587404639353775e-01
4.1700113201482103e-01,3.1191042350741872e-02,0,1.4580037495876303e-04,7.5525921311257691e-19,8.8325469223752961e+07
4.2354027252867438e-01,6.5391405138533216e-03,1,3.1961797613418267e-21,3.9272266425094840e-19,5.1998394383361224e-01
4.2354027252867438e-01,3.2695702569266606e-02,0,7.1864204444200966e-04,3.9272266425094840e-19,9.2000572797503388e+08
4.3007941304252773e-01,6.5391405138533216e-03,1,1.6619794658082428e-21,2.0420948944452571e-19,5.1998396841705208e-01
4.3007941304252773e-01,3.2695702569266606e-02,0,3.7368234599824413e-04,2.0420948944452571e-19,9.2000573318933272e+08
4.3661855355638107e-01,6.5391405138533216e-03,1,8.6420272563272907e-22,1.0618566090095683e-19,5.1998396935320956e-01
4.3661855355638107e-01,3.2695702569266606e-02,0,1.9430882968245663e-04,1.0618566090095683e-19,9.2000573353740001e+08
4.4315769407023442e-01,6.5391405138533216e-03,1,4.4937156452667710e-22,5.5214841450693535e-20,5.1998396941932112e-01
4.4315769407023442e-01,3.2695702569266606e-02,0,1.0103747655654522e-04,5.5214841450693535e-20,9.2000573356276560e+08
4.5053396203226848e-01,7.3762679620340277e-03,1,9.3080083781090421e-22,2.6404193861935796e-20,4.7820827096849594e-01
4.5053396203226848e-01,3.6881339810170138e-02,0,2.4662321316422760e-02,2.6404193861935796e-20,5.9756227985774548e+11
4.5791022999430253e-01,7.3762679620340277e-03,1,4.4512347847780556e-22,1.2626705810054433e-20,4.7820834357139952e-01
4.5791022999430253e-01,3.6881339810170138e-02,0,1.1793728167465699e-02,1.2626705810054433e-20,5.9756228926939966e+11
4.6528649795633659e-01,7.3762679620340277e-03,1,2.1286177304692143e-22,6.0381960983919783e-21,4.7820834580495769e-01
4.6528649795633659e-01,3.4713502043663413e-02,0,2.2404923663194655e-04,6.0381960983919783e-21,2.1029510640798573e+10
4.7222919836506927e-01,6.9427004087326827e-03,1,4.9322149169462010e-23,3.0155348781266568e-21,4.9940989477465281e-01
5.0000000000000000e-01,2.7770801634930731e-02,1,3.4425264265272453e-09,1.2476768122316762e-15,4.1374975341249292e+05
