t,dt,accepted,err_est,y_norm_ratio,step_ratio
1.4555835732542924e-01,4.4431200483723279e-03,1,4.5667982816894393e-08,6.7405751738037892e-04,8.0077052520299175e-01
1.5023579695855141e-01,4.6774396331221591e-03,1,4.4999046178671422e-08,5.3347769011560504e-04,7.9144238638400510e-01
1.5517446731383072e-01,4.9386703552792991e-03,1,4.4263803239932589e-08,4.1673727892572792e-04,7.8117095924933722e-01
1.6040616696074711e-01,5.2316996469163749e-03,1,4.3453689564387076e-08,3.2080759179014065e-04,7.6980776142015328e-01
1.6596879449344148e-01,5.5626275326943761e-03,1,4.2559741881926058e-08,2.4290700940998047e-04,7.5717350719330989e-01
1.7190792260451374e-01,5.9391281110722383e-03,1,4.1573891299032654e-08,1.8049236569258757e-04,7.4305128588508973e-01
1.7827882670201353e-01,6.3709040974997870e-03,1,4.0492495774930901e-08,1.3125036612883921e-04,7.2717959912156749e-01
1.8514901543631757e-01,6.8701887343040231e-03,1,3.9325974176962271e-08,9.3089116118629024e-05,7.0924843003675919e-01
1.9260105718760742e-01,7.4520417512898493e-03,1,3.8125990898300930e-08,6.4129912441556700e-05,6.8890881249567482e-01
2.0073448395928731e-01,8.1334267716798858e-03,1,3.7064298656711032e-08,4.2699602425547461e-05,6.6582973217779995e-01
2.0966188229126692e-01,8.9273983319796101e-03,1,3.6644322099883909e-08,2.7323900361838554e-05,6.3990994786149302e-01
2.1948311686652042e-01,9.8212345752535027e-03,1,3.7985680717392196e-08,1.6720417597344863e-05,6.1193377870375854e-01
2.3021027322211776e-01,1.0727156355597333e-02,1,4.1491539113624269e-08,9.7785092043415122e-06,5.8482446071767380e-01
2.4172186051766154e-01,1.1511587295543786e-02,1,4.3473472069991126e-08,5.4986475328121083e-06,5.6231961517925355e-01
2.5396049192403103e-01,1.2238631406369495e-02,1,4.3953054260266286e-08,2.9815388633246523e-06,5.4223131152395199e-01
2.6694356653300977e-01,1.2983074608978755e-02,1,4.4460218608199904e-08,1.5575565234088614e-06,5.2240020835148948e-01
2.8068480079324193e-01,1.3741234260232158e-02,1,4.4200722327847322e-08,7.8335923142013365e-07,5.0294112582551875e-01
2.9524550500467728e-01,1.4560704211435373e-02,1,4.4599888080750920e-08,3.7813548572248851e-07,4.8271019291746331e-01
3.1064683177128211e-01,1.5401326766604802e-02,1,4.3838237031141528e-08,1.7499471801035998e-07,4.6278311509432790e-01
3.2699352937141390e-01,1.6346697600131774e-02,1,4.4896043648788206e-08,7.7228720422455578e-08,4.4132029412386897e-01
3.4426108738391886e-01,1.7267558012504954e-02,1,4.2709501672175734e-08,3.2538077327417573e-08,4.2132094315985286e-01
3.6268443439765319e-01,1.8423347013734340e-02,1,4.6831752665085174e-08,1.2930296311968810e-08,3.9738968537865477e-01
3.8198201926265968e-01,1.9297584865006472e-02,1,3.8173017516416654e-08,4.9144839529136856e-09,3.8007512235931040e-01
4.0303890646097323e-01,2.1056887198313581e-02,1,6.0862882784166760e-08,1.7051346821496913e-09,3.4696108451809188e-01
4.2396875937282119e-01,2.0929852911847957e-02,1,1.9049506760455261e-08,5.9558012750816161e-10,3.4928626679348518e-01
4.2396875937282119e-01,2.6244115394798116e-02,0,4.6997001619956787e-07,5.9558012750816161e-10,2.5267494543576763e-01
4.4130122780526787e-01,1.7332468432446669e-02,1,3.4763452759291552e-10,2.5011026185038530e-10,4.1994393415511982e-01
4.4130122780526787e-01,4.8403676128469977e-02,0,5.2215997198431570e+00,2.5011026185038530e-10,2.2926057733270052e+04
4.5098196303096189e-01,9.6807352256939958e-03,1,3.2092169686760786e-13,1.5413067555009945e-10,6.1625090633945934e-01
4.5098196303096189e-01,4.8403676128469977e-02,0,3.2177429606287338e+00,1.5413067555009945e-10,2.2925779153362564e+04
4.6066269825665590e-01,9.6807352256939958e-03,1,1.9766995706574706e-13,9.4982909968463730e-11,6.1624922897058199e-01
4.6066269825665590e-01,3.9337301743344100e-02,0,1.9854936497416017e-03,9.4982909968463730e-11,1.2459750849041392e+01
4.6853015860532471e-01,7.8674603486688210e-03,1,4.8078978435476895e-14,6.4089248616871674e-11,6.7474505295900722e-01
4.6853015860532471e-01,3.1469841394675291e-02,0,3.0666767306905795e-06,6.4089248616871674e-11,9.3240661022472401e-02
4.8281263332354030e-01,1.4282474718215570e-02,1,2.8811731490681888e-12,3.1370881680308480e-11,4.8948743131386951e-01
5.0000000000000000e-01,1.7187366676459703e-02,1,1.6229885515384690e-11,1.3270767874058904e-11,4.2302820842899586e-01
