t,dt,accepted,err_est,y_norm_ratio,step_ratio
4.1445018352092300e-03,2.3828409245286970e-04,1,7.1982912164155463e-08,7.9654394978833154e-01,9.8777456242524520e-01
4.3837936016152511e-03,2.3929176640602139e-04,1,7.1980995603844014e-08,7.8679626030586391e-01,9.8776252147159249e-01
4.6240994360531376e-03,2.4030583443788677e-04,1,7.1978969551931597e-08,7.7715520536142391e-01,9.8774644030375514e-01
4.8654259001590441e-03,2.4132646410590636e-04,1,7.1976839954984194e-08,7.6761694785424739e-01,9.8772670189767220e-01
5.1077797189102913e-03,2.4235381875124720e-04,1,7.1974610133732099e-08,7.5817805594168464e-01,9.8770364315307568e-01
5.3511677792636983e-03,2.4338806035340709e-04,1,7.1972284428275345e-08,7.4883545309972821e-01,9.8767756100464743e-01
5.5955971275965487e-03,2.4442934833285079e-04,1,7.1969865243918439e-08,7.3958637510673786e-01,9.8764871781283214e-01
5.8410749692784005e-03,2.4547784168185190e-04,1,7.1967355643025461e-08,7.3042833277426111e-01,9.8761734580203031e-01
6.0876086674700770e-03,2.4653369819167635e-04,1,7.1964757402697716e-08,7.2135907966072810e-01,9.8758365098039547e-01
6.3352057433575543e-03,2.4759707588747714e-04,1,7.1962072323284275e-08,7.1237658394917514e-01,9.8754781638601186e-01
6.5838738763513913e-03,2.4866813299383660e-04,1,7.1959303242671422e-08,7.0347900392821239e-01,9.8751000493076635e-01
6.8336209030775618e-03,2.4974702672617079e-04,1,7.1956450563671710e-08,6.9466466659775372e-01,9.8747036189958814e-01
7.0844548191631336e-03,2.5083391608557150e-04,1,7.1953516478654919e-08,6.8593204881992276e-01,9.8742901690883389e-01
7.3363837789602602e-03,2.5192895979712644e-04,1,7.1950502146367241e-08,6.7727976082161712e-01,9.8738608581828036e-01
7.5894160964633667e-03,2.5303231750310626e-04,1,7.1947409018262669e-08,6.6870653162104776e-01,9.8734167223575520e-01
7.8435602458896657e-03,2.5414414942629982e-04,1,7.1944238178938571e-08,6.6021119616938606e-01,9.8729586889024723e-01
8.0988248626941220e-03,2.5526461680445598e-04,1,7.1940991144866803e-08,6.5179268395750312e-01,9.8724875879002350e-01
8.3552187440816272e-03,2.5639388138750459e-04,1,7.1937668661085239e-08,6.4345000892908244e-01,9.8720041627689614e-01
8.6127508504387999e-03,2.5753210635717192e-04,1,7.1934271963684119e-08,6.3518226049074045e-01,9.8715090788155802e-01
8.8714303061968678e-03,2.5867945575806735e-04,1,7.1930802280524375e-08,6.2698859552970454e-01,9.8710029314309644e-01
9.1312664007113502e-03,2.5983609451448201e-04,1,7.1927259977204791e-08,6.1886823129968527e-01,9.8704862530528359e-01
9.3922685901919427e-03,2.6100218948059330e-04,1,7.1923646931776611e-08,6.1082043904043459e-01,9.8699595188082356e-01
9.6544464978257274e-03,2.6217790763378507e-04,1,7.1919963166259686e-08,6.0284453833137430e-01,9.8694231528730447e-01
9.9178099161557533e-03,2.6336341833002537e-04,1,7.1916209750500517e-08,5.9493989197577224e-01,9.8688775322161582e-01
1.0182368808216121e-02,2.6455889206036814e-04,1,7.1912387788734571e-08,5.8710590145761421e-01,9.8683229915522774e-01
1.0448133308637503e-02,2.6576450042138064e-04,1,7.1908497491796422e-08,5.7934200287366611e-01,9.8677598272360656e-01
1.0715113725870331e-02,2.6698041723282820e-04,1,7.1904539818880884e-08,5.7164766325638217e-01,9.8671883001902450e-01
1.0983320543515362e-02,2.6820681764503067e-04,1,7.1900515162969461e-08,5.6402237730222760e-01,9.8666086394770292e-01
1.1252764422378511e-02,2.6944387886314856e-04,1,7.1896424386086882e-08,5.5646566441801992e-01,9.8660210447615182e-01
1.1523456201970858e-02,2.7069177959234667e-04,1,7.1892267842912551e-08,5.4897706608706476e-01,9.8654256891341707e-01
1.1795406902669080e-02,2.7195070069822169e-04,1,7.1888045608628952e-08,5.4155614348934189e-01,9.8648227210907580e-01
1.2068627728266119e-02,2.7322082559703959e-04,1,7.1883758683929070e-08,5.3420247535684406e-01,9.8642122664306453e-01
1.2343130067389071e-02,2.7450233912295057e-04,1,7.1879407019492662e-08,5.2691565608035618e-01,9.8635944307143031e-01
1.2618925496278263e-02,2.7579542888919229e-04,1,7.1874991011247824e-08,5.1969529397769942e-01,9.8629693003170960e-01
1.2896025781044776e-02,2.7710028476651252e-04,1,7.1870510916870527e-08,5.1254100975532424e-01,9.8623369442579134e-01
1.3174442880144478e-02,2.7841709909970114e-04,1,7.1865966778848792e-08,5.0545243512540283e-01,9.8616974155237769e-01
1.3454188947174373e-02,2.7974606702989388e-04,1,7.1861358899768212e-08,4.9842921156029441e-01,9.8610507522163593e-01
1.3735276333380583e-02,2.8108738620620993e-04,1,7.1856687204654445e-08,4.9147098918575782e-01,9.8603969788858403e-01
1.4017717590704642e-02,2.8244125732405939e-04,1,7.1851951868851796e-08,4.8457742577915880e-01,9.8597361073535617e-01
1.4301525474556839e-02,2.8380788385219615e-04,1,7.1847152862326131e-08,4.7774818588162477e-01,9.8590681378408573e-01
1.4586712946911100e-02,2.8518747235426053e-04,1,7.1842289922697426e-08,4.7098293999889179e-01,9.8583930597193470e-01
1.4873293179766401e-02,2.8658023285530062e-04,1,7.1837363175050850e-08,4.6428136388098340e-01,9.8577108521611390e-01
1.5161279558156932e-02,2.8798637839053110e-04,1,7.1832372412463809e-08,4.5764313789162320e-01,9.8570214851212090e-01
1.5450685683663297e-02,2.8940612550636423e-04,1,7.1827317439851620e-08,4.5106794643699910e-01,9.8563249197853986e-01
1.5741525377975248e-02,2.9083969431195031e-04,1,7.1822198057763938e-08,4.4455547745792828e-01,9.8556211091807122e-01
1.6033812686529016e-02,2.9228730855376746e-04,1,7.1817013713306887e-08,4.3810542197858737e-01,9.8549099987199840e-01
1.6327561882696923e-02,2.9374919616790819e-04,1,7.1811764541881876e-08,4.3171747369582480e-01,9.8541915264615276e-01
1.6622787471118054e-02,2.9522558842113168e-04,1,7.1806449816276283e-08,4.2539132863500378e-01,9.8534656240187712e-01
1.6919504192279278e-02,2.9671672116122311e-04,1,7.1801069274996546e-08,4.1912668482145016e-01,9.8527322163887165e-01
1.7217727026545560e-02,2.9822283426628182e-04,1,7.1795622509738269e-08,4.1292324200308617e-01,9.8519912226298190e-01
1.7517471198474337e-02,2.9974417192877710e-04,1,7.1790108910796202e-08,4.0678070140209421e-01,9.8512425560936090e-01
1.7818752181498542e-02,3.0128098302420540e-04,1,7.1784528164069315e-08,4.0069876549092659e-01,9.8504861245824982e-01
1.8121585702290298e-02,3.0283352079175561e-04,1,7.1778879502949246e-08,3.9467713780374963e-01,9.8497218308172374e-01
1.8425987745852097e-02,3.0440204356179870e-04,1,7.1773162465160076e-08,3.8871552275931809e-01,9.8489495723617049e-01
1.8731974560282270e-02,3.0598681443017435e-04,1,7.1767376397732351e-08,3.8281362551425391e-01,9.8481692420418598e-01
1.9039562661910883e-02,3.0758810162861397e-04,1,7.1761520590622677e-08,3.7697115183045943e-01,9.8473807279992720e-01
1.9348768840625235e-02,3.0920617871435264e-04,1,7.1755594400131767e-08,3.7118780795853445e-01,9.8465839138129596e-01
1.9659610165212088e-02,3.1084132458685144e-04,1,7.1749596986858758e-08,3.6546330053868648e-01,9.8457786786874357e-01
1.9972103989096782e-02,3.1249382388469230e-04,1,7.1743527637488128e-08,3.5979733651045870e-01,9.8449648974363158e-01
2.0286267956021620e-02,3.1416396692483751e-04,1,7.1737385618969269e-08,3.5418962303845092e-01,9.8441424406752165e-01
2.0602120005874670e-02,3.1585204985305114e-04,1,7.1731169897772934e-08,3.4863986744867315e-01,9.8433111748964108e-01
2.0919678381087325e-02,3.1755837521265414e-04,1,7.1724879740799769e-08,3.4314777716720984e-01,9.8424709623241280e-01
2.1238961632726813e-02,3.1928325163948579e-04,1,7.1718514204681653e-08,3.3771305967573262e-01,9.8416216611880025e-01
2.1559988627034572e-02,3.2102699430776094e-04,1,7.1712072202227882e-08,3.3233542246958392e-01,9.8407631256158046e-01
2.1882778552324688e-02,3.2278992529011685e-04,1,7.1705552912536225e-08,3.2701457301956671e-01,9.8398952055583488e-01
2.2207350925634611e-02,3.2457237330992163e-04,1,7.1698955106171472e-08,3.2175021874685705e-01,9.8390177470043616e-01
2.2533725600142669e-02,3.2637467450805910e-04,1,7.1692277816820185e-08,3.1654206699356585e-01,9.8381305916876827e-01
2.2861922772352387e-02,3.2819717220971655e-04,1,7.1685519930251300e-08,3.1138982500504114e-01,9.8372335772790220e-01
2.3191962989665221e-02,3.3004021731283410e-04,1,7.1678680397319406e-08,3.0629319991313114e-01,9.8363265372647457e-01
2.3523867158025132e-02,3.3190416835991065e-04,1,7.1671757721602892e-08,3.0125189872511099e-01,9.8354093009753407e-01
2.3857656550431535e-02,3.3378939240640519e-04,1,7.1664751071838516e-08,2.9626562830587239e-01,9.8344816932161983e-01
2.4193352814612559e-02,3.3569626418102484e-04,1,7.1657658761191898e-08,2.9133409537909655e-01,9.8335435347334854e-01
2.4530977982216200e-02,3.3762516760364015e-04,1,7.1650479891395597e-08,2.8645700651153178e-01,9.8325946415156629e-01
2.4870554476973981e-02,3.3957649475778044e-04,1,7.1643212695548175e-08,2.8163406811821939e-01,9.8316348253426911e-01
2.5212105124432751e-02,3.4155064745876898e-04,1,7.1635856084151162e-08,2.7686498645039659e-01,9.8306638930549795e-01
2.5555653160837404e-02,3.4354803640465370e-04,1,7.1628408559418631e-08,2.7214946760104164e-01,9.8296816470074033e-01
2.5901222242878462e-02,3.4556908204105711e-04,1,7.1620868497637244e-08,2.6748721750318127e-01,9.8286878846775827e-01
2.6248836457877140e-02,3.4761421499867901e-04,1,7.1613234507708262e-08,2.6287794192748060e-01,9.8276823984814954e-01
2.6598520333838450e-02,3.4968387596131102e-04,1,7.1605504970048191e-08,2.5832134648666416e-01,9.8266649758665003e-01
2.6950298850120725e-02,3.5177851628227509e-04,1,7.1597678255962120e-08,2.5381713663655836e-01,9.8256353990343448e-01
2.7304197448380842e-02,3.5389859826011805e-04,1,7.1589752716631360e-08,2.4936501767849314e-01,9.8245934448295269e-01
2.7660242043821576e-02,3.5604459544073607e-04,1,7.1581726644327624e-08,2.4496469476269095e-01,9.8235388846130955e-01
2.8018459036814904e-02,3.5821699299332912e-04,1,7.1573598136826129e-08,2.4061587289174222e-01,9.8224714840984895e-01
2.8378875325140718e-02,3.6041628832581495e-04,1,7.1565365611983045e-08,2.3631825692144176e-01,9.8213910030684448e-01
2.8741518315992667e-02,3.6264299085195006e-04,1,7.1557026919332303e-08,2.3207155156928366e-01,9.8202971955074203e-01
2.9106415939250011e-02,3.6489762325734367e-04,1,7.1548580382697452e-08,2.2787546141271872e-01,9.8191898089968077e-01
2.9473596660277730e-02,3.6718072102771989e-04,1,7.1540023947967625e-08,2.2372969089800829e-01,9.8180685849626526e-01
2.9843089493701395e-02,3.6949283342366452e-04,1,7.1531355368242185e-08,2.1963394434262279e-01,9.8169332582123559e-01
3.0214924017870886e-02,3.7183452416949034e-04,1,7.1522572824165513e-08,2.1558792593519865e-01,9.8157835566112472e-01
3.0589130388955058e-02,3.7420637108417232e-04,1,7.1513673996133648e-08,2.1159133974472807e-01,9.8146192012779110e-01
3.0965739356278572e-02,3.7660896732351275e-04,1,7.1504656699451022e-08,2.0764388972124237e-01,9.8134399059882105e-01
3.1344782277824390e-02,3.7904292154581818e-04,1,7.1495518654501080e-08,2.0374527970018924e-01,9.8122453771075602e-01
3.1726291136314068e-02,3.8150885848967661e-04,1,7.1486257554001993e-08,1.9989521340609404e-01,9.8110353133206041e-01
3.2110298555765027e-02,3.8400741945095873e-04,1,7.1476870844855441e-08,1.9609339445675997e-01,9.8098094054102958e-01
3.2496837818933685e-02,3.8653926316865856e-04,1,7.1467356141331545e-08,1.9233952636418786e-01,9.8085673358365033e-01
3.2885942884926668e-02,3.8910506599298039e-04,1,7.1457710810994895e-08,1.8863331253960824e-01,9.8073087786666358e-01
3.3277648407739606e-02,3.9170552281293845e-04,1,7.1447932246711671e-08,1.8497445629526843e-01,9.8060333991340187e-01
3.3671989755257085e-02,3.9434134751748103e-04,1,7.1438017793624863e-08,1.8136266084783201e-01,9.8047408534251324e-01
3.4069003028863711e-02,3.9701327360662324e-04,1,7.1427964544590739e-08,1.7779762932206505e-01,9.8034307883937533e-01
3.4468725084068778e-02,3.9972205520506787e-04,1,7.1417769675239148e-08,1.7427906475147317e-01,9.8021028410779143e-01
3.4871193551552937e-02,4.0246846748416104e-04,1,7.1407430206002539e-08,1.7080667008158978e-01,9.8007566385076073e-01
3.5276446859099773e-02,4.0525330754683837e-04,1,7.1396943104856504e-08,1.6738014817192384e-01,9.7993917972858324e-01
3.5684524254248992e-02,4.0807739514921583e-04,1,7.1386305249415505e-08,1.6399920179833372e-01,9.7980079232504091e-01
3.6095465827769298e-02,4.1094157352030629e-04,1,7.1375513263271998e-08,1.6066353365523475e-01,9.7966046110882443e-01
3.6509312538296916e-02,4.1384671052762078e-04,1,7.1364564010894535e-08,1.5737284635520293e-01,9.7951814437809348e-01
3.6926106237220813e-02,4.1679369892389412e-04,1,7.1353453878262502e-08,1.5412684243370059e-01,9.7937379925012058e-01
3.7345889695229714e-02,4.1978345800890285e-04,1,7.1342179447131122e-08,1.5092522434780875e-01,9.7922738158170564e-01
3.7768706629255563e-02,4.2281693402584605e-04,1,7.1330736976377433e-08,1.4776769447944876e-01,9.7907884595166528e-01
3.8194601730856044e-02,4.2589510160048077e-04,1,7.1319122807695821e-08,1.4465395513522247e-01,9.7892814559234143e-01
3.8623620695279824e-02,4.2901896442377709e-04,1,7.1307332908925808e-08,1.4158370854902094e-01,9.7877523235827557e-01
3.9055810252159949e-02,4.3218955688012598e-04,1,7.1295363400479107e-08,1.3855665688077334e-01,9.7862005664868201e-01
3.9491218196829637e-02,4.3540794466968646e-04,1,7.1283210152327491e-08,1.3557250221905559e-01,9.7846256737930970e-01
3.9929893423106849e-02,4.3867522627721373e-04,1,7.1270868846372646e-08,1.3263094658172975e-01,9.7830271191297391e-01
4.0371885957477455e-02,4.4199253437060738e-04,1,7.1258335078843639e-08,1.2973169191570869e-01,9.7814043599368805e-01
4.0817246994518996e-02,4.4536103704154298e-04,1,7.1245604415909172e-08,1.2687444009735252e-01,9.7797568368866539e-01
4.1266028933496297e-02,4.4878193897730431e-04,1,7.1232672028039240e-08,1.2405889293422129e-01,9.7780839733384595e-01
4.1718285416947325e-02,4.5225648345102894e-04,1,7.1219533239457060e-08,1.2128475216340513e-01,9.7763851743955943e-01
4.2174071370170679e-02,4.5578595322335577e-04,1,7.1206182920998929e-08,1.1855171945381769e-01,9.7746598264961393e-01
4.2633443042951601e-02,4.5937167278091960e-04,1,7.1192615991508962e-08,1.1585949640452982e-01,9.7729072963520658e-01
4.3096458052535258e-02,4.6301500958365852e-04,1,7.1178827103672412e-08,1.1320778454579854e-01,9.7711269303749881e-01
4.3563175428581472e-02,4.6671737604621539e-04,1,7.1164810759579867e-08,1.1059628533877792e-01,9.7693180537453117e-01
4.4033655659929526e-02,4.7048023134805530e-04,1,7.1150561231054529e-08,1.0802470017550789e-01,9.7674799695674441e-01
4.4507960743424987e-02,4.7430508349546261e-04,1,7.1136072654431425e-08,1.0549273037829841e-01,9.7656119579044620e-01
4.4986154234683502e-02,4.7819349125851533e-04,1,7.1121338941117781e-08,1.0300007719975628e-01,9.7637132748765298e-01
4.5468301301074619e-02,4.8214706639111785e-04,1,7.1106353787089734e-08,1.0054644182245422e-01,9.7617831516239040e-01
4.5954468776999234e-02,4.8616747592461414e-04,1,7.1091110640948468e-08,9.8131525358479313e-02,9.7598207932371006e-01
4.6444725221632975e-02,4.9025644463373847e-04,1,7.1075602783309077e-08,9.5755028848618168e-02,9.7578253776062607e-01
4.6939140979059192e-02,4.9441575742621420e-04,1,7.1059823222544575e-08,9.3416653262180252e-02,9.7557960543111821e-01
4.7437788241139013e-02,4.9864726207981766e-04,1,7.1043764688612747e-08,9.1116099496376834e-02,9.7537319433456093e-01
4.7940741113254783e-02,5.0295287211577172e-04,1,7.1027419686142483e-08,8.8853068375346914e-02,9.7516321337789591e-01
4.8448075682929435e-02,5.0733456967465144e-04,1,7.1010780465850183e-08,8.6627260649532550e-02,9.7494956824212575e-01
4.8959870091519281e-02,5.1179440858984543e-04,1,7.0993838902343843e-08,8.4438376995186568e-02,9.7473216123961781e-01
4.9476204609415930e-02,5.1633451789664931e-04,1,7.0976586653083308e-08,8.2286118012896370e-02,9.7451089115068035e-01
4.9997161714531453e-02,5.2095710511552398e-04,1,7.0959015082615883e-08,8.0170184226926525e-02,9.7428565307166115e-01
5.0522826174404331e-02,5.2566445987287688e-04,1,7.0941115107098680e-08,7.8090276084682025e-02,9.7405633824718196e-01
5.1053285132482674e-02,5.3045895807834218e-04,1,7.0922877412732523e-08,7.6046093954933863e-02,9.7382283387586643e-01
5.1588628198235273e-02,5.3534306575259768e-04,1,7.0904292283095958e-08,7.4037338127136670e-02,9.7358502293375382e-01
5.2128947541709110e-02,5.4031934347383535e-04,1,7.0885349642221848e-08,7.2063708810268912e-02,9.7334278396829110e-01
5.2674337992638112e-02,5.4539045092900202e-04,1,7.0866038941822803e-08,7.0124906131792120e-02,9.7309599088798882e-01
5.3224897144616271e-02,5.5055915197815776e-04,1,7.0846349323093975e-08,6.8220630135875593e-02,9.7284451272793659e-01
5.3780725464162814e-02,5.5582831954654316e-04,1,7.0826269429149611e-08,6.6350580782550586e-02,9.7258821342458412e-01
5.4341926405415193e-02,5.6120094125237789e-04,1,7.0805787443260905e-08,6.4514457946246856e-02,9.7232695155568838e-01
5.4908606530631746e-02,5.6668012521655237e-04,1,7.0784891059816047e-08,6.2711961414289127e-02,9.7206058007246121e-01
5.5480875636876897e-02,5.7226910624514943e-04,1,7.0763567525619706e-08,6.0942790885306929e-02,9.7178894601470578e-01
5.6058846889093343e-02,5.7797125221644688e-04,1,7.0741803452060133e-08,5.9206645968097903e-02,9.7151189021722995e-01
5.6642636960407007e-02,5.8379007131366238e-04,1,7.0719584965039473e-08,5.7503226179598403e-02,9.7122924697647373e-01
5.7232366179629256e-02,5.8972921922224896e-04,1,7.0696897545179625e-08,5.5832230943458162e-02,9.7094084372029388e-01
5.7828158686783940e-02,5.9579250715468071e-04,1,7.0673726128284834e-08,5.4193359588141629e-02,9.7064650063909796e-01
5.8430142596804652e-02,6.0198391002071021e-04,1,7.0650054864699948e-08,5.2586311345602398e-02,9.7034603031160149e-01
5.9038450172532397e-02,6.0830757572774541e-04,1,7.0625867296444730e-08,5.1010785348927862e-02,9.7003923727754882e-01
5.9653218007012086e-02,6.1476783447969021e-04,1,7.0601146223346413e-08,4.9466480630624046e-02,9.6972591761251381e-01
6.0274587215992284e-02,6.2136920898019576e-04,1,7.0575873623603561e-08,4.7953096120773378e-02,9.6940585846097671e-01
6.0902703641434908e-02,6.2811642544262098e-04,1,7.0550030689747025e-08,4.6470330644810362e-02,9.6907883753264723e-01
6.1537718066551630e-02,6.3501442511672366e-04,1,7.0523597719513974e-08,4.5017882921503230e-02,9.6874462257631178e-01
6.2179786443357116e-02,6.4206837680548697e-04,1,7.0496554132376740e-08,4.3595451560693110e-02,9.6840297080850324e-01
6.2829070133414572e-02,6.4928369005744951e-04,1,7.0468878300246950e-08,4.2202735061252016e-02,9.6805362831252773e-01
6.3485736163071779e-02,6.5666602965720950e-04,1,7.0440547622262789e-08,4.0839431808484802e-02,9.6769632937797645e-01
6.4149957493815524e-02,6.6422133074374109e-04,1,7.0411538355722339e-08,3.9505240071874136e-02,9.6733079581353343e-01
6.4821913309188586e-02,6.7195581537305956e-04,1,7.0381825643091331e-08,3.8199858002457211e-02,9.6695673619393363e-01
6.5501789319192205e-02,6.7987601000361463e-04,1,7.0351383317355603e-08,3.6922983630437028e-02,9.6657384506670030e-01
6.6189778083884210e-02,6.8798876469200920e-04,1,7.0320183950514723e-08,3.5674314862265404e-02,9.6618180208106752e-01
6.6886079357214051e-02,6.9630127332984376e-04,1,7.0288198697264133e-08,3.4453549477984742e-02,9.6578027107194886e-01
6.7590900452894814e-02,7.0482109568076909e-04,1,7.0255397220636691e-08,3.3260385128367966e-02,9.6536889906280376e-01
6.8304456633976926e-02,7.1355618108210771e-04,1,7.0221747561581852e-08,3.2094519331959004e-02,9.6494731519465826e-01
6.9026971528109909e-02,7.2251489413297963e-04,1,7.0187216130841293e-08,3.0955649471835812e-02,9.6451512956640129e-01
6.9758677570212882e-02,7.3170604210297664e-04,1,7.0151767455536007e-08,2.9843472792628528e-02,9.6407193200003227e-01
7.0499816475272231e-02,7.4113890505935040e-04,1,7.0115364185186389e-08,2.8757686397021465e-02,9.6361729068356761e-01
7.1250639743286784e-02,7.5082326801455843e-04,1,7.0077966842265352e-08,2.7697987242444287e-02,9.6315075072635414e-01
7.2011409199466705e-02,7.6076945617992013e-04,1,7.0039533803625947e-08,2.6664072137337014e-02,9.6267183257551270e-01
7.2782397572210986e-02,7.7098837274428250e-04,1,7.0000021012151470e-08,2.5655637737633699e-02,9.6218003032285426e-01
7.3563889112601547e-02,7.8149154039055526e-04,1,6.9959381885820906e-08,2.4672380542797818e-02,9.6167480984526199e-01
7.4356180258735846e-02,7.9229114613429583e-04,1,6.9917567119961129e-08,2.3713996891818846e-02,9.6115560680022283e-01
7.5159580348916732e-02,8.0340009018088794e-04,1,6.9874524449932998e-08,2.2780182959097783e-02,9.6062182444481881e-01
7.5974412388230272e-02,8.1483203931353792e-04,1,6.9830198483708224e-08,2.1870634750063202e-02,9.6007283125567122e-01
7.6801013873178281e-02,8.2660148494800292e-04,1,6.9784530385759240e-08,2.0985048096756855e-02,9.5950795834566305e-01
7.7639737680053764e-02,8.3872380687548557e-04,1,6.9737457678291624e-08,2.0123118653058634e-02,9.5892649663112151e-01
7.8490953022805329e-02,8.5121534275156997e-04,1,6.9688913919944536e-08,1.9284541889838528e-02,9.5832769374976357e-01
7.9355046487184319e-02,8.6409346437899611e-04,1,6.9638828372714485e-08,1.8469013089888613e-02,9.5771075068266798e-01
8.0232423148675236e-02,8.7737666149092239e-04,1,6.9587125687466846e-08,1.7676227342576609e-02,9.5707481805045458e-01
8.1123507782367335e-02,8.9108463369209554e-04,1,6.9533725475506113e-08,1.6905879538354467e-02,9.5641899205682812e-01
8.2028746174231448e-02,9.0523839186411358e-04,1,6.9478541912441730e-08,1.6157664362944926e-02,9.5574231002225818e-01
8.2948606544087561e-02,9.1986036985611047e-04,1,6.9421483255229147e-08,1.5431276291310140e-02,9.5504374547470838e-01
8.3883581091999254e-02,9.3497454791169169e-04,1,6.9362451336418700e-08,1.4726409581337273e-02,9.5432220273511648e-01
8.4834187681171458e-02,9.5060658917220538e-04,1,6.9301340950696104e-08,1.4042758267272474e-02,9.5357651094186691e-01
8.5800971672329127e-02,9.6678399115767235e-04,1,6.9238039262185533e-08,1.3380016152760131e-02,9.5280541743306180e-01
8.6784507926094809e-02,9.8353625376568655e-04,1,6.9172425068726095e-08,1.2737876803626480e-02,9.5200758042424460e-01
8.7785402992407793e-02,1.0008950663129787e-03,1,6.9104368008373522e-08,1.2116033540297352e-02,9.5118156087425110e-01
8.8804297508474572e-02,1.0188945160667779e-03,1,6.9033727691479605e-08,1.1514179429823621e-02,9.5032581343787192e-01
8.9841868829601351e-02,1.0375713211267824e-03,1,6.8960352701315642e-08,1.0932007277535049e-02,9.4943867638707724e-01
9.0898833920805791e-02,1.0569650912044450e-03,1,6.8884079493758658e-08,1.0369209618257382e-02,9.4851836035325365e-01
9.1975952540996761e-02,1.0771186201909706e-03,1,6.8804731153915167e-08,9.8254787070806756e-03,9.4756293573047812e-01
9.3074030756186421e-02,1.0980782151896659e-03,1,6.8722116000257123e-08,9.3005065096427413e-03,9.4657031854747042e-01
9.4193924823616298e-02,1.1198940674298815e-03,1,6.8636026002442984e-08,8.7939846918975387e-03,9.4553825458645258e-01
9.5336545495100442e-02,1.1426206714841411e-03,1,6.8546235008296558e-08,8.3056046093176444e-03,9.4446430148668892e-01
9.6502862795327535e-02,1.1663173002270924e-03,1,6.8452496709973179e-08,7.8350572955149123e-03,9.4334580853092287e-01
9.7693911339880743e-02,1.1910485445532143e-03,1,6.8354542361008829e-08,7.3820334502048470e-03,9.4217989374890798e-01
9.8910796268141671e-02,1.2168849282609294e-03,1,6.8252078137009683e-08,6.9462234265015100e-03,9.4096341791959182e-01
1.0015469987902408e-01,1.2439036108824093e-03,1,6.8144782157682299e-08,6.5273172174456660e-03,9.3969295495770888e-01
1.0142688907232636e-01,1.2721891933022806e-03,1,6.8032301046209780e-08,6.1250044417471760e-03,9.3836475809338304e-01
1.0272872371670569e-01,1.3018346443793283e-03,1,6.7914245968888904e-08,5.7389743286626214e-03,9.3697472111964075e-01
1.0406166608712365e-01,1.3329423704179597e-03,1,6.7790188092112352e-08,5.3689157019212626e-03,9.3551833384353267e-01
1.0542729154089479e-01,1.3656254537711384e-03,1,6.7659653285663738e-08,5.0145169626554225e-03,9.3399063070798105e-01
1.0682730063388776e-01,1.4000090929929677e-03,1,6.7522115987979449e-08,4.6754660712201770e-03,9.3238613131429060e-01
1.0826353291774615e-01,1.4362322838583877e-03,1,6.7376992046383080e-08,4.3514505278176132e-03,9.3069877131671619e-01
